TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate
TRANSACTIONSUSERGROWTH20000006656,ACU00606,297.74,2024-02-20T17:00:00,Debit,Phoenix,Online,32,Student,2,2435.95,2024-02-18T06:00:00
TRANSACTIONSUSERGROWTH20000007247,ACU01197,46.42,2024-02-20T17:00:00,Debit,Raleigh,ATM,40,Doctor,1,4378.87,2024-02-18T08:00:00
TRANSACTIONSUSERGROWTH20000007603,ACU00343,163.04,2024-02-20T17:00:00,Debit,Dallas,ATM,36,Engineer,1,7373.46,2024-02-18T20:00:00
TRANSACTIONSUSERGROWTH20000008586,ACU00116,83.59,2024-02-20T17:00:00,Credit,Miami,Online,55,Doctor,2,2112.24,2024-02-20T06:00:00
TRANSACTIONSUSERGROWTH20000008798,ACU00328,722.29,2024-02-20T17:00:00,Credit,Indianapolis,ATM,39,Student,1,1956.23,2024-02-18T22:00:00
TRANSACTIONSUSERGROWTH20000010866,ACU01186,783.30,2024-02-20T17:00:00,Credit,Dallas,Online,60,Doctor,1,10380.96,2024-02-19T05:00:00
TRANSACTIONSUSERGROWTH20000011454,ACU00564,224.24,2024-02-20T17:00:00,Debit,Baltimore,Branch,42,Student,2,5529.22,2024-02-18T04:00:00
TRANSACTIONSUSERGROWTH20000011713,ACU00823,471.86,2024-02-20T17:00:00,Debit,Mesa,Online,60,Retired,1,5610.92,2024-02-19T07:00:00
TRANSACTIONSUSERGROWTH20000012330,ACU00230,343.35,2024-02-20T17:00:00,Debit,Fort Worth,ATM,68,Retired,1,4506.91,2024-02-19T09:00:00
TRANSACTIONSUSERGROWTH20000001869,ACU00659,1446.54,2024-02-20T18:00:00,Debit,Los Angeles,Branch,48,Retired,1,5771.40,2024-02-18T09:00:00
TRANSACTIONSUSERGROWTH20000002131,ACU00921,5.00,2024-02-20T18:00:00,Credit,Memphis,ATM,60,Retired,1,7806.25,2024-02-20T09:00:00
TRANSACTIONSUSERGROWTH20000004146,ACU00516,412.39,2024-02-20T18:00:00,Debit,Atlanta,Online,47,Engineer,2,4888.28,2024-02-19T04:00:00
TRANSACTIONSUSERGROWTH20000005257,ACU00417,475.01,2024-02-20T18:00:00,Debit,Virginia Beach,ATM,31,Student,1,3303.11,2024-02-20T02:00:00
TRANSACTIONSUSERGROWTH20000008712,ACU00242,350.52,2024-02-20T18:00:00,Debit,Colorado Springs,Online,43,Doctor,1,5235.03,2024-02-20T06:00:00
TRANSACTIONSUSERGROWTH20000009487,ACU01017,456.80,2024-02-20T18:00:00,Credit,Chicago,ATM,48,Engineer,1,6114.26,2024-02-16T19:00:00
TRANSACTIONSUSERGROWTH20000010541,ACU00861,398.88,2024-02-20T18:00:00,Credit,Baltimore,Branch,24,Student,1,1195.65,2024-02-19T11:00:00
TRANSACTIONSUSERGROWTH20000010740,ACU01060,640.15,2024-02-20T18:00:00,Debit,Houston,Online,36,Doctor,1,4463.23,2024-02-19T09:00:00
TRANSACTIONSUSERGROWTH20000011497,ACU00607,51.43,2024-02-20T18:00:00,Debit,Boston,ATM,49,Doctor,2,5948.11,2024-02-17T14:00:00
TRANSACTIONSUSERGROWTH20000013814,ACU00504,201.16,2024-02-20T18:00:00,Credit,Kansas City,Online,41,Student,2,4700.41,2024-02-19T21:00:00
TRANSACTIONSUSERGROWTH20000002218,ACU01008,223.75,2024-02-20T19:00:00,Debit,Austin,ATM,44,Engineer,1,6582.72,2024-02-18T09:00:00
TRANSACTIONSUSERGROWTH20000002604,ACU00184,109.79,2024-02-20T19:00:00,Debit,Milwaukee,ATM,26,Student,1,8029.25,2024-02-19T09:00:00
TRANSACTIONSUSERGROWTH20000004582,ACU00952,42.07,2024-02-20T19:00:00,Credit,Colorado Springs,Branch,50,Doctor,2,7926.48,2024-02-16T19:00:00
TRANSACTIONSUSERGROWTH20000005955,ACU01115,189.94,2024-02-20T19:00:00,Debit,Virginia Beach,Online,56,Engineer,1,10678.26,2024-02-18T05:00:00
TRANSACTIONSUSERGROWTH20000006801,ACU00751,374.22,2024-02-20T19:00:00,Credit,Indianapolis,Online,37,Student,1,4945.07,2024-02-17T07:00:00
TRANSACTIONSUSERGROWTH20000007362,ACU00102,67.53,2024-02-20T19:00:00,Credit,Detroit,Branch,52,Engineer,1,8219.33,2024-02-18T13:00:00
TRANSACTIONSUSERGROWTH20000009917,ACU00237,181.54,2024-02-20T19:00:00,Debit,Memphis,Branch,31,Student,1,6270.82,2024-02-18T03:00:00
TRANSACTIONSUSERGROWTH20000011170,ACU00280,288.49,2024-02-20T19:00:00,Debit,Louisville,Online,35,Doctor,2,5045.28,2024-02-17T05:00:00
TRANSACTIONSUSERGROWTH20000011451,ACU00561,520.92,2024-02-20T19:00:00,Debit,Omaha,ATM,41,Retired,1,1827.55,2024-02-19T08:00:00
TRANSACTIONSUSERGROWTH20000012027,ACU01137,5.00,2024-02-20T19:00:00,Debit,Fort Worth,Online,34,Doctor,1,6789.16,2024-02-18T22:00:00
TRANSACTIONSUSERGROWTH20000012211,ACU00111,289.72,2024-02-20T19:00:00,Debit,Fresno,ATM,44,Student,1,3698.22,2024-02-17T12:00:00
TRANSACTIONSUSERGROWTH20000014585,ACU00065,259.34,2024-02-20T19:00:00,Debit,Columbus,Branch,47,Engineer,1,3212.09,2024-02-19T19:00:00
TRANSACTIONSUSERGROWTH20000002118,ACU00908,166.45,2024-02-20T20:00:00,Credit,Tucson,Branch,41,Student,1,5232.65,2024-02-19T09:00:00
TRANSACTIONSUSERGROWTH20000003712,ACU00082,116.20,2024-02-20T20:00:00,Credit,El Paso,Branch,32,Student,2,774.85,2024-02-19T04:00:00
TRANSACTIONSUSERGROWTH20000005227,ACU00387,179.91,2024-02-20T20:00:00,Debit,Kansas City,Online,59,Doctor,1,5867.17,2024-02-17T10:00:00
TRANSACTIONSUSERGROWTH20000007870,ACU00610,145.14,2024-02-20T20:00:00,Debit,Chicago,Branch,37,Student,1,7385.89,2024-02-20T06:00:00
TRANSACTIONSUSERGROWTH20000008381,ACU01121,21.55,2024-02-20T20:00:00,Debit,San Jose,Online,65,Doctor,1,3630.80,2024-02-19T11:00:00
TRANSACTIONSUSERGROWTH20000011003,ACU00113,5.00,2024-02-20T20:00:00,Debit,Memphis,ATM,54,Engineer,1,3671.26,2024-02-19T23:00:00
TRANSACTIONSUSERGROWTH20000011592,ACU00702,663.53,2024-02-20T20:00:00,Debit,Phoenix,ATM,32,Student,1,3337.24,2024-02-17T12:00:00
TRANSACTIONSUSERGROWTH20000012391,ACU00291,487.18,2024-02-20T20:00:00,Credit,Austin,Online,38,Student,1,4612.27,2024-02-19T09:00:00
TRANSACTIONSUSERGROWTH20000013280,ACU01180,653.74,2024-02-20T20:00:00,Credit,Philadelphia,Online,46,Student,1,5902.46,2024-02-19T20:00:00
TRANSACTIONSUSERGROWTH20000013967,ACU00657,92.64,2024-02-20T20:00:00,Debit,Seattle,Online,62,Retired,1,10021.40,2024-02-18T14:00:00
TRANSACTIONSUSERGROWTH20000001885,ACU00675,315.17,2024-02-20T21:00:00,Debit,Fresno,ATM,52,Retired,1,8100.47,2024-02-19T09:00:00
TRANSACTIONSUSERGROWTH20000002493,ACU00073,179.43,2024-02-20T21:00:00,Credit,Denver,ATM,48,Retired,1,5738.84,2024-02-17T09:00:00
TRANSACTIONSUSERGROWTH20000003246,ACU00826,101.99,2024-02-20T21:00:00,Debit,Louisville,ATM,56,Engineer,1,11452.55,2024-02-19T10:00:00
TRANSACTIONSUSERGROWTH20000003478,ACU01058,220.72,2024-02-20T21:00:00,Debit,Atlanta,Online,37,Student,1,6578.86,2024-02-19T15:00:00
TRANSACTIONSUSERGROWTH20000003569,ACU01149,252.11,2024-02-20T21:00:00,Debit,Mesa,ATM,40,Student,1,2637.99,2024-02-17T23:00:00
TRANSACTIONSUSERGROWTH20000003688,ACU00058,5.00,2024-02-20T21:00:00,Credit,Seattle,ATM,37,Doctor,1,13500.43,2024-02-17T04:00:00
TRANSACTIONSUSERGROWTH20000003692,ACU00062,134.23,2024-02-20T21:00:00,Debit,Baltimore,Branch,45,Student,1,4293.61,2024-02-19T20:00:00
TRANSACTIONSUSERGROWTH20000005388,ACU00548,364.49,2024-02-20T21:00:00,Credit,Portland,Online,50,Engineer,1,2342.58,2024-02-20T00:00:00
TRANSACTIONSUSERGROWTH20000005472,ACU00632,195.47,2024-02-20T21:00:00,Debit,San Jose,Online,49,Engineer,3,7413.70,2024-02-18T23:00:00
TRANSACTIONSUSERGROWTH20000006320,ACU00270,463.62,2024-02-20T21:00:00,Credit,Louisville,Branch,61,Retired,1,5371.83,2024-02-20T00:00:00
TRANSACTIONSUSERGROWTH20000006365,ACU00315,261.75,2024-02-20T21:00:00,Debit,Raleigh,ATM,37,Student,1,4200.16,2024-02-18T09:00:00
TRANSACTIONSUSERGROWTH20000006844,ACU00794,229.48,2024-02-20T21:00:00,Credit,Boston,ATM,45,Retired,1,4528.17,2024-02-19T22:00:00
TRANSACTIONSUSERGROWTH20000007132,ACU01082,245.66,2024-02-20T21:00:00,Debit,Kansas City,Branch,34,Engineer,1,8934.72,2024-02-18T19:00:00
TRANSACTIONSUSERGROWTH20000007717,ACU00457,544.53,2024-02-20T21:00:00,Debit,Philadelphia,Branch,28,Student,1,1839.18,2024-02-18T06:00:00
TRANSACTIONSUSERGROWTH20000008105,ACU00845,106.86,2024-02-20T21:00:00,Debit,San Francisco,ATM,51,Retired,2,5704.81,2024-02-18T00:00:00
TRANSACTIONSUSERGROWTH20000008472,ACU00002,5.00,2024-02-20T21:00:00,Debit,Nashville,ATM,43,Student,1,2243.30,2024-02-19T19:00:00
TRANSACTIONSUSERGROWTH20000011597,ACU00707,643.62,2024-02-20T21:00:00,Debit,Memphis,Online,53,Doctor,3,4001.92,2024-02-18T04:00:00
TRANSACTIONSUSERGROWTH20000012605,ACU00505,504.97,2024-02-20T21:00:00,Debit,Milwaukee,ATM,59,Engineer,1,3038.14,2024-02-19T05:00:00
TRANSACTIONSUSERGROWTH20000013404,ACU00094,495.00,2024-02-20T21:00:00,Credit,Jacksonville,ATM,35,Student,1,2437.94,2024-02-18T08:00:00
TRANSACTIONSUSERGROWTH20000000017,AC_GROWTH_025,294.44,2024-02-20T22:00:00,Debit,Denver,Online,51,Retired,1,2409.06,2024-02-19T23:00:00
TRANSACTIONSUSERGROWTH20000001926,ACU00716,47.47,2024-02-20T22:00:00,Debit,Denver,ATM,22,Student,1,1124.66,2024-02-20T09:00:00
TRANSACTIONSUSERGROWTH20000002343,ACU01133,291.81,2024-02-20T22:00:00,Debit,Houston,ATM,50,Doctor,1,7107.11,2024-02-18T09:00:00
TRANSACTIONSUSERGROWTH20000002577,ACU00157,155.82,2024-02-20T22:00:00,Debit,Philadelphia,ATM,71,Retired,1,5705.48,2024-02-20T09:00:00
TRANSACTIONSUSERGROWTH20000003097,ACU00677,140.23,2024-02-20T22:00:00,Debit,Atlanta,Branch,37,Student,3,2449.70,2024-02-18T10:00:00
TRANSACTIONSUSERGROWTH20000005173,ACU00333,527.05,2024-02-20T22:00:00,Credit,San Diego,Online,40,Student,1,2126.08,2024-02-19T06:00:00
TRANSACTIONSUSERGROWTH20000006259,ACU00209,135.46,2024-02-20T22:00:00,Debit,Columbus,Branch,37,Student,1,575.07,2024-02-20T06:00:00
TRANSACTIONSUSERGROWTH20000006504,ACU00454,526.25,2024-02-20T22:00:00,Debit,Houston,Online,36,Doctor,2,5612.89,2024-02-20T14:00:00
TRANSACTIONSUSERGROWTH20000007276,ACU00016,501.56,2024-02-20T22:00:00,Debit,Phoenix,Branch,41,Doctor,1,5473.54,2024-02-17T08:00:00
TRANSACTIONSUSERGROWTH20000007752,ACU00492,100.64,2024-02-20T22:00:00,Credit,Albuquerque,Online,45,Student,1,5124.07,2024-02-17T16:00:00
TRANSACTIONSUSERGROWTH20000008804,ACU00334,82.89,2024-02-20T22:00:00,Debit,Las Vegas,Online,53,Doctor,1,8183.01,2024-02-17T20:00:00
TRANSACTIONSUSERGROWTH20000009437,ACU00967,247.43,2024-02-20T22:00:00,Credit,Los Angeles,ATM,46,Doctor,1,4469.23,2024-02-19T05:00:00
TRANSACTIONSUSERGROWTH20000010323,ACU00643,25.68,2024-02-20T22:00:00,Debit,Virginia Beach,Online,49,Retired,1,4544.81,2024-02-19T16:00:00
TRANSACTIONSUSERGROWTH20000013558,ACU00248,5.00,2024-02-20T22:00:00,Debit,Denver,ATM,44,Doctor,1,8414.82,2024-02-20T08:00:00
TRANSACTIONSUSERGROWTH20000002285,ACU01075,5.00,2024-02-20T23:00:00,Debit,San Francisco,Online,55,Doctor,1,6045.88,2024-02-20T09:00:00
TRANSACTIONSUSERGROWTH20000002667,ACU00247,777.85,2024-02-20T23:00:00,Debit,Detroit,Branch,51,Engineer,1,6642.73,2024-02-20T09:00:00
TRANSACTIONSUSERGROWTH20000003045,ACU00625,100.88,2024-02-20T23:00:00,Debit,Miami,Branch,60,Engineer,1,6324.68,2024-02-20T09:00:00
TRANSACTIONSUSERGROWTH20000003396,ACU00976,255.80,2024-02-20T23:00:00,Debit,San Francisco,Online,52,Engineer,1,8027.16,2024-02-19T04:00:00
TRANSACTIONSUSERGROWTH20000003642,ACU00012,570.70,2024-02-20T23:00:00,Debit,Chicago,ATM,62,Engineer,1,5021.21,2024-02-19T02:00:00
TRANSACTIONSUSERGROWTH20000005019,ACU00179,358.70,2024-02-20T23:00:00,Debit,Seattle,ATM,48,Student,1,4102.37,2024-02-18T04:00:00
TRANSACTIONSUSERGROWTH20000005303,ACU00463,528.40,2024-02-20T23:00:00,Debit,Jacksonville,Branch,34,Student,1,8379.77,2024-02-17T11:00:00
TRANSACTIONSUSERGROWTH20000006237,ACU00187,16.60,2024-02-20T23:00:00,Credit,Albuquerque,Online,40,Engineer,1,6523.96,2024-02-20T15:00:00
TRANSACTIONSUSERGROWTH20000006903,ACU00853,379.50,2024-02-20T23:00:00,Debit,Albuquerque,ATM,55,Retired,1,3200.81,2024-02-19T07:00:00
TRANSACTIONSUSERGROWTH20000013320,ACU00010,5.00,2024-02-20T23:00:00,Debit,Louisville,Online,41,Student,2,2284.38,2024-02-19T20:00:00
TRANSACTIONSUSERGROWTH20000013350,ACU00040,304.51,2024-02-20T23:00:00,Debit,Kansas City,Branch,48,Doctor,3,6393.72,2024-02-19T05:00:00
TRANSACTIONSUSERGROWTH20000015675,ACU01155,77.26,2024-02-20T23:00:00,Debit,San Antonio,ATM,42,Doctor,1,3059.70,2024-02-20T07:00:00
TRANSACTIONSUSERGROWTH20000016242,ACU00512,73.80,2024-02-20T23:00:00,Debit,San Francisco,ATM,23,Student,1,1235.14,2024-02-20T14:00:00
TRANSACTIONSUSERGROWTH20000002547,ACU00127,217.89,2024-02-21T00:00:00,Debit,Milwaukee,ATM,49,Engineer,1,8119.16,2024-02-18T09:00:00
TRANSACTIONSUSERGROWTH20000002595,ACU00175,227.22,2024-02-21T00:00:00,Debit,Memphis,Online,34,Student,2,3969.10,2024-02-19T09:00:00
TRANSACTIONSUSERGROWTH20000003592,ACU01172,5.00,2024-02-21T00:00:00,Credit,Milwaukee,Online,60,Retired,3,5388.37,2024-02-19T19:00:00
TRANSACTIONSUSERGROWTH20000004675,ACU01045,702.21,2024-02-21T00:00:00,Credit,Denver,Branch,41,Student,1,2538.16,2024-02-17T15:00:00
TRANSACTIONSUSERGROWTH20000005000,ACU00160,520.07,2024-02-21T00:00:00,Debit,Detroit,ATM,49,Engineer,2,3914.63,2024-02-18T18:00:00
TRANSACTIONSUSERGROWTH20000005854,ACU01014,149.40,2024-02-21T00:00:00,Debit,Seattle,ATM,42,Doctor,1,5334.40,2024-02-18T02:00:00
TRANSACTIONSUSERGROWTH20000006006,ACU01166,20.74,2024-02-21T00:00:00,Credit,Chicago,Branch,43,Doctor,1,3851.47,2024-02-17T06:00:00
TRANSACTIONSUSERGROWTH20000006224,ACU00174,15.85,2024-02-21T00:00:00,Debit,Columbus,Branch,29,Student,1,5320.74,2024-02-18T04:00:00
TRANSACTIONSUSERGROWTH20000007963,ACU00703,254.85,2024-02-21T00:00:00,Debit,Philadelphia,Online,46,Student,1,5052.56,2024-02-17T11:00:00
TRANSACTIONSUSERGROWTH20000008711,ACU00241,290.14,2024-02-21T00:00:00,Debit,Phoenix,Branch,46,Engineer,1,7173.05,2024-02-19T13:00:00
TRANSACTIONSUSERGROWTH20000008983,ACU00513,232.63,2024-02-21T00:00:00,Debit,Milwaukee,ATM,46,Doctor,2,6559.64,2024-02-18T06:00:00
TRANSACTIONSUSERGROWTH20000014345,ACU01035,344.17,2024-02-21T00:00:00,Debit,Atlanta,Branch,38,Engineer,2,4427.84,2024-02-18T12:00:00
TRANSACTIONSUSERGROWTH20000001937,ACU00727,279.13,2024-02-21T01:00:00,Debit,Denver,Branch,41,Engineer,1,3020.78,2024-02-19T09:00:00
TRANSACTIONSUSERGROWTH20000002394,ACU01184,5.00,2024-02-21T01:00:00,Debit,Fort Worth,Online,51,Retired,1,3705.88,2024-02-18T09:00:00
TRANSACTIONSUSERGROWTH20000003317,ACU00897,393.44,2024-02-21T01:00:00,Debit,Philadelphia,Branch,45,Doctor,1,5429.13,2024-02-19T02:00:00
TRANSACTIONSUSERGROWTH20000003391,ACU00971,125.83,2024-02-21T01:00:00,Debit,Memphis,Branch,54,Retired,1,4924.34,2024-02-17T06:00:00
TRANSACTIONSUSERGROWTH20000004313,ACU00683,455.69,2024-02-21T01:00:00,Credit,Columbus,Branch,50,Retired,1,4293.24,2024-02-17T07:00:00
TRANSACTIONSUSERGROWTH20000004404,ACU00774,362.89,2024-02-21T01:00:00,Credit,Miami,Branch,62,Retired,3,4079.03,2024-02-18T12:00:00
TRANSACTIONSUSERGROWTH20000004490,ACU00860,85.72,2024-02-21T01:00:00,Debit,Miami,ATM,42,Student,1,5854.26,2024-02-20T12:00:00
TRANSACTIONSUSERGROWTH20000007466,ACU00206,842.56,2024-02-21T01:00:00,Credit,Mesa,Online,38,Student,1,2659.14,2024-02-20T04:00:00
TRANSACTIONSUSERGROWTH20000009312,ACU00842,290.35,2024-02-21T01:00:00,Debit,Chicago,ATM,44,Retired,1,4382.89,2024-02-17T05:00:00
TRANSACTIONSUSERGROWTH20000010215,ACU00535,413.82,2024-02-21T01:00:00,Debit,Dallas,Branch,56,Doctor,1,6238.05,2024-02-20T14:00:00
TRANSACTIONSUSERGROWTH20000010243,ACU00563,353.26,2024-02-21T01:00:00,Debit,Memphis,Branch,54,Retired,3,3187.60,2024-02-17T09:00:00
TRANSACTIONSUSERGROWTH20000010265,ACU00585,175.12,2024-02-21T01:00:00,Debit,Kansas City,Branch,41,Engineer,1,3246.06,2024-02-19T18:00:00
TRANSACTIONSUSERGROWTH20000010575,ACU00895,521.33,2024-02-21T01:00:00,Debit,Los Angeles,Branch,56,Engineer,1,1980.72,2024-02-18T07:00:00
TRANSACTIONSUSERGROWTH20000010592,ACU00912,986.28,2024-02-21T01:00:00,Debit,Phoenix,ATM,58,Retired,1,4623.68,2024-02-18T20:00:00
TRANSACTIONSUSERGROWTH20000011371,ACU00481,110.65,2024-02-21T01:00:00,Debit,San Jose,ATM,40,Student,1,4243.74,2024-02-17T18:00:00
TRANSACTIONSUSERGROWTH20000012015,ACU01125,144.32,2024-02-21T01:00:00,Debit,Charlotte,Branch,41,Student,1,3331.02,2024-02-20T16:00:00
TRANSACTIONSUSERGROWTH20000012632,ACU00532,135.15,2024-02-21T01:00:00,Debit,Sacramento,Online,24,Student,1,3186.41,2024-02-19T11:00:00
TRANSACTIONSUSERGROWTH20000012782,ACU00682,102.70,2024-02-21T01:00:00,Credit,Austin,Branch,53,Doctor,1,3840.03,2024-02-20T14:00:00
TRANSACTIONSUSERGROWTH20000015640,ACU01120,192.23,2024-02-21T01:00:00,Debit,San Diego,Online,40,Engineer,3,6151.24,2024-02-18T13:00:00
TRANSACTIONSUSERGROWTH20000002674,ACU00254,406.69,2024-02-21T02:00:00,Credit,Milwaukee,Online,38,Student,3,4937.29,2024-02-18T09:00:00
TRANSACTIONSUSERGROWTH20000006379,ACU00329,162.62,2024-02-21T02:00:00,Credit,New York,Online,50,Retired,2,4070.78,2024-02-19T18:00:00
TRANSACTIONSUSERGROWTH20000008417,ACU01157,179.75,2024-02-21T02:00:00,Debit,Virginia Beach,ATM,49,Doctor,1,9228.30,2024-02-17T13:00:00
TRANSACTIONSUSERGROWTH20000008674,ACU00204,78.23,2024-02-21T02:00:00,Debit,Miami,Online,59,Engineer,1,7705.98,2024-02-19T06:00:00
TRANSACTIONSUSERGROWTH20000009476,ACU01006,325.78,2024-02-21T02:00:00,Credit,Chicago,ATM,55,Retired,1,7718.16,2024-02-20T07:00:00
TRANSACTIONSUSERGROWTH20000010198,ACU00518,210.33,2024-02-21T02:00:00,Debit,Fresno,ATM,46,Retired,1,3848.17,2024-02-20T02:00:00
TRANSACTIONSUSERGROWTH20000011466,ACU00576,152.15,2024-02-21T02:00:00,Debit,Fort Worth,ATM,40,Student,1,2167.65,2024-02-17T07:00:00
TRANSACTIONSUSERGROWTH20000011686,ACU00796,201.93,2024-02-21T02:00:00,Credit,Atlanta,ATM,46,Engineer,1,3071.32,2024-02-18T12:00:00
TRANSACTIONSUSERGROWTH20000001959,ACU00749,1251.01,2024-02-21T03:00:00,Debit,Charlotte,ATM,49,Engineer,1,8523.48,2024-02-18T09:00:00
TRANSACTIONSUSERGROWTH20000002999,ACU00579,119.51,2024-02-21T03:00:00,Debit,Fort Worth,Online,68,Retired,1,4057.03,2024-02-17T09:00:00
TRANSACTIONSUSERGROWTH20000003047,ACU00627,541.52,2024-02-21T03:00:00,Debit,Raleigh,ATM,49,Doctor,1,21414.38,2024-02-17T09:00:00
TRANSACTIONSUSERGROWTH20000003778,ACU00148,357.10,2024-02-21T03:00:00,Debit,Seattle,Branch,39,Student,1,1335.05,2024-02-18T13:00:00
TRANSACTIONSUSERGROWTH20000004374,ACU00744,406.30,2024-02-21T03:00:00,Debit,Dallas,Online,61,Engineer,1,5214.12,2024-02-18T15:00:00
TRANSACTIONSUSERGROWTH20000006381,ACU00331,144.92,2024-02-21T03:00:00,Debit,San Antonio,ATM,55,Retired,1,2995.79,2024-02-19T06:00:00
TRANSACTIONSUSERGROWTH20000006781,ACU00731,5.00,2024-02-21T03:00:00,Debit,Chicago,Online,38,Student,1,7602.21,2024-02-18T03:00:00
TRANSACTIONSUSERGROWTH20000006930,ACU00880,485.88,2024-02-21T03:00:00,Credit,Omaha,ATM,41,Doctor,1,7544.24,2024-02-20T09:00:00
TRANSACTIONSUSERGROWTH20000008557,ACU00087,701.06,2024-02-21T03:00:00,Debit,Phoenix,ATM,48,Doctor,1,5622.18,2024-02-17T05:00:00
TRANSACTIONSUSERGROWTH20000009015,ACU00545,279.50,2024-02-21T03:00:00,Debit,San Antonio,Branch,36,Student,1,2864.95,2024-02-18T10:00:00
TRANSACTIONSUSERGROWTH20000010349,ACU00669,8.28,2024-02-21T03:00:00,Debit,Houston,Branch,50,Retired,2,6423.58,2024-02-19T19:00:00
TRANSACTIONSUSERGROWTH20000002519,ACU00099,94.65,2024-02-21T04:00:00,Debit,San Jose,Branch,41,Retired,1,7239.13,2024-02-19T09:00:00
TRANSACTIONSUSERGROWTH20000003720,ACU00090,237.63,2024-02-21T04:00:00,Debit,Chicago,ATM,55,Engineer,1,5302.13,2024-02-17T06:00:00
TRANSACTIONSUSERGROWTH20000006110,ACU00060,73.80,2024-02-21T04:00:00,Debit,New York,Branch,55,Doctor,1,9092.99,2024-02-18T14:00:00
TRANSACTIONSUSERGROWTH20000006240,ACU00190,323.16,2024-02-21T04:00:00,Debit,Milwaukee,ATM,52,Retired,1,4063.33,2024-02-18T10:00:00
TRANSACTIONSUSERGROWTH20000007344,ACU00084,214.65,2024-02-21T04:00:00,Debit,San Jose,Branch,48,Engineer,1,4618.20,2024-02-19T23:00:00
TRANSACTIONSUSERGROWTH20000008098,ACU00838,105.83,2024-02-21T04:00:00,Debit,Austin,Branch,48,Student,2,3345.49,2024-02-17T21:00:00
TRANSACTIONSUSERGROWTH20000008953,ACU00483,5.00,2024-02-21T04:00:00,Debit,Philadelphia,Online,68,Retired,2,6862.29,2024-02-17T14:00:00
TRANSACTIONSUSERGROWTH20000009342,ACU00872,444.81,2024-02-21T04:00:00,Credit,Jacksonville,Branch,47,Engineer,1,6142.05,2024-02-17T20:00:00
TRANSACTIONSUSERGROWTH20000009812,ACU00132,434.11,2024-02-21T04:00:00,Debit,Charlotte,Online,41,Student,1,7182.46,2024-02-17T15:00:00
TRANSACTIONSUSERGROWTH20000009820,ACU00140,339.00,2024-02-21T04:00:00,Debit,Detroit,Branch,46,Engineer,1,2278.53,2024-02-19T21:00:00
TRANSACTIONSUSERGROWTH20000010794,ACU01114,240.03,2024-02-21T04:00:00,Debit,Omaha,ATM,42,Student,1,2727.54,2024-02-17T17:00:00
TRANSACTIONSUSERGROWTH20000011867,ACU00977,301.35,2024-02-21T04:00:00,Debit,San Antonio,ATM,37,Student,2,2807.55,2024-02-20T10:00:00
TRANSACTIONSUSERGROWTH20000012466,ACU00366,179.27,2024-02-21T04:00:00,Credit,Memphis,Branch,48,Engineer,2,6556.50,2024-02-18T05:00:00
TRANSACTIONSUSERGROWTH20000012532,ACU00432,67.60,2024-02-21T04:00:00,Debit,San Francisco,ATM,23,Student,2,1216.16,2024-02-19T07:00:00
TRANSACTIONSUSERGROWTH20000012667,ACU00567,5.00,2024-02-21T04:00:00,Debit,San Antonio,ATM,55,Engineer,1,5676.85,2024-02-19T03:00:00
TRANSACTIONSUSERGROWTH20000014343,ACU01033,5.00,2024-02-21T04:00:00,Debit,Seattle,ATM,54,Retired,1,8142.48,2024-02-19T23:00:00
TRANSACTIONSUSERGROWTH20000002995,ACU00575,370.72,2024-02-21T05:00:00,Debit,Philadelphia,ATM,49,Retired,1,5855.04,2024-02-20T09:00:00
TRANSACTIONSUSERGROWTH20000003428,ACU01008,345.58,2024-02-21T05:00:00,Credit,Austin,Branch,44,Engineer,1,7957.63,2024-02-20T19:00:00
TRANSACTIONSUSERGROWTH20000003501,ACU01081,241.06,2024-02-21T05:00:00,Credit,San Jose,ATM,51,Student,1,1871.23,2024-02-19T07:00:00
TRANSACTIONSUSERGROWTH20000003827,ACU00197,672.86,2024-02-21T05:00:00,Debit,Atlanta,Online,39,Doctor,2,4233.07,2024-02-19T18:00:00
TRANSACTIONSUSERGROWTH20000003997,ACU00367,302.95,2024-02-21T05:00:00,Debit,Philadelphia,Branch,28,Student,1,1561.66,2024-02-20T09:00:00
TRANSACTIONSUSERGROWTH20000004304,ACU00674,5.00,2024-02-21T05:00:00,Debit,Oklahoma City,Branch,48,Student,2,3210.65,2024-02-19T14:00:00
TRANSACTIONSUSERGROWTH20000005511,ACU00671,274.79,2024-02-21T05:00:00,Debit,Memphis,ATM,40,Student,3,8944.83,2024-02-19T10:00:00
TRANSACTIONSUSERGROWTH20000008577,ACU00107,518.48,2024-02-21T05:00:00,Debit,Denver,ATM,43,Engineer,1,3108.81,2024-02-18T05:00:00
TRANSACTIONSUSERGROWTH20000011926,ACU01036,334.03,2024-02-21T05:00:00,Debit,Louisville,ATM,25,Student,1,3145.82,2024-02-20T15:00:00
TRANSACTIONSUSERGROWTH20000012336,ACU00236,229.83,2024-02-21T05:00:00,Credit,Sacramento,Online,56,Engineer,2,9349.86,2024-02-19T11:00:00
TRANSACTIONSUSERGROWTH20000014836,ACU00316,147.15,2024-02-21T05:00:00,Debit,Phoenix,Branch,48,Engineer,3,2647.43,2024-02-17T16:00:00
