TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate,ScenarioLabel,ScenarioRole
TRANSACTIONS2000BASELINE000319,ACB00079,481.34,2024-01-22T18:00:00,Debit,San Francisco,ATM,53,Doctor,2,9612.56,2024-01-21T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000320,ACB00080,76.83,2024-01-17T16:00:00,Debit,Philadelphia,ATM,52,Engineer,1,4628.42,2024-01-15T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000321,ACB00081,429.41,2024-02-14T13:00:00,Debit,Nashville,ATM,48,Student,1,3660.17,2024-02-12T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000322,ACB00082,494.87,2024-01-31T11:00:00,Debit,Kansas City,Branch,52,Doctor,1,7476.56,2024-01-31T05:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000323,ACB00083,5.00,2024-02-10T07:00:00,Debit,Miami,Branch,35,Student,1,2300.33,2024-02-09T05:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000324,ACB00084,215.08,2024-01-26T08:00:00,Debit,San Jose,Online,48,Engineer,1,3003.63,2024-01-22T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000325,ACB00085,513.38,2024-01-10T05:00:00,Debit,Houston,ATM,46,Engineer,1,6660.48,2024-01-07T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000326,ACB00086,349.59,2024-01-25T12:00:00,Debit,Baltimore,Online,51,Retired,1,1842.54,2024-01-23T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000327,ACB00087,139.15,2024-01-24T11:00:00,Debit,New York,ATM,49,Doctor,1,6339.93,2024-01-21T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000328,ACB00088,45.93,2024-02-07T13:00:00,Debit,Milwaukee,Online,52,Retired,2,4572.72,2024-02-04T02:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000329,ACB00089,583.54,2024-02-09T19:00:00,Debit,Miami,ATM,38,Student,2,2824.82,2024-02-05T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000330,ACB00090,42.74,2024-02-18T13:00:00,Debit,El Paso,ATM,57,Retired,1,7693.22,2024-02-15T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000331,ACB00091,710.64,2024-02-04T11:00:00,Debit,Detroit,Online,48,Engineer,1,3779.64,2024-02-01T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000332,ACB00092,5.00,2024-02-14T22:00:00,Debit,Milwaukee,Online,37,Student,3,7622.15,2024-02-13T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000333,ACB00093,23.75,2024-01-27T15:00:00,Debit,El Paso,ATM,30,Engineer,1,1973.50,2024-01-25T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000334,ACB00094,5.00,2024-02-10T10:00:00,Debit,Oklahoma City,ATM,59,Retired,1,3197.94,2024-02-07T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000335,ACB00095,233.82,2024-01-15T03:00:00,Debit,Colorado Springs,Branch,65,Retired,3,5650.99,2024-01-11T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000336,ACB00096,270.44,2024-01-13T13:00:00,Debit,Miami,ATM,38,Student,2,5753.10,2024-01-11T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000337,ACB00097,361.57,2024-02-14T15:00:00,Debit,San Diego,Branch,39,Doctor,1,6249.44,2024-02-13T06:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000338,ACB00098,364.05,2024-01-13T04:00:00,Debit,Miami,Online,47,Retired,2,2172.79,2024-01-09T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000339,ACB00099,5.00,2024-01-10T23:00:00,Debit,Omaha,Online,44,Student,1,5415.43,2024-01-09T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000340,ACB00100,582.70,2024-01-27T08:00:00,Debit,Phoenix,ATM,36,Doctor,1,4112.59,2024-01-23T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000341,ACB00101,580.38,2024-02-04T21:00:00,Debit,Dallas,Online,28,Student,1,1578.13,2024-02-01T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000342,ACB00102,23.19,2024-01-19T10:00:00,Debit,Fort Worth,Online,28,Student,1,7814.14,2024-01-17T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000343,ACB00103,117.52,2024-02-03T02:00:00,Debit,Milwaukee,ATM,26,Student,1,7719.07,2024-02-02T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000344,ACB00104,289.01,2024-02-01T19:00:00,Debit,Phoenix,Branch,62,Retired,1,4541.97,2024-01-31T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000345,ACB00105,1111.81,2024-02-03T19:00:00,Credit,Las Vegas,ATM,40,Student,1,2166.60,2024-02-01T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000346,ACB00106,5.00,2024-01-24T01:00:00,Credit,Omaha,Branch,50,Engineer,1,3763.40,2024-01-20T23:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000347,ACB00107,224.84,2024-02-09T10:00:00,Credit,Charlotte,Online,51,Engineer,1,5106.07,2024-02-06T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000348,ACB00108,320.73,2024-01-21T19:00:00,Debit,El Paso,Branch,42,Doctor,1,6978.23,2024-01-19T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000349,ACB00109,135.38,2024-01-12T05:00:00,Debit,Portland,ATM,49,Student,3,7972.31,2024-01-09T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000350,ACB00110,258.89,2024-02-18T23:00:00,Debit,Dallas,Online,61,Engineer,3,8932.38,2024-02-16T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000351,ACB00111,84.00,2024-01-29T18:00:00,Debit,Miami,ATM,46,Retired,1,1224.71,2024-01-29T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000352,ACB00112,251.87,2024-01-18T04:00:00,Credit,Atlanta,Branch,46,Doctor,1,4807.91,2024-01-14T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000353,ACB00113,475.03,2024-02-18T16:00:00,Credit,Memphis,ATM,31,Student,1,3044.47,2024-02-14T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000354,ACB00114,5.00,2024-02-04T23:00:00,Debit,Austin,Online,33,Student,2,2553.19,2024-02-02T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000355,ACB00115,59.21,2024-01-13T09:00:00,Credit,Colorado Springs,Branch,50,Doctor,1,9285.16,2024-01-11T14:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000356,ACB00116,447.00,2024-02-07T09:00:00,Debit,Indianapolis,ATM,53,Student,1,5449.87,2024-02-05T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000357,ACB00117,5.00,2024-02-20T22:00:00,Debit,Albuquerque,Online,47,Retired,1,5773.12,2024-02-16T23:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000358,ACB00118,121.19,2024-01-05T14:00:00,Debit,San Diego,Branch,51,Engineer,1,6073.75,2024-01-03T14:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000359,ACB00119,571.64,2024-02-16T18:00:00,Debit,Jacksonville,ATM,47,Engineer,2,5565.19,2024-02-14T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000360,ACB00120,60.20,2024-01-19T15:00:00,Debit,Columbus,ATM,40,Engineer,1,184.99,2024-01-18T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000361,ACB00001,5.00,2024-01-20T08:00:00,Debit,Columbus,ATM,39,Student,1,4484.76,2024-01-19T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000362,ACB00002,5.00,2024-01-24T20:00:00,Debit,Nashville,Online,44,Student,1,8632.45,2024-01-23T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000363,ACB00003,204.82,2024-01-09T05:00:00,Debit,San Francisco,Online,38,Student,1,4226.29,2024-01-08T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000364,ACB00004,32.07,2024-02-06T07:00:00,Debit,Seattle,Online,55,Doctor,1,6445.02,2024-02-05T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000365,ACB00005,234.76,2024-01-25T20:00:00,Credit,Louisville,Branch,43,Student,1,2607.46,2024-01-22T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000366,ACB00006,96.21,2024-02-18T20:00:00,Debit,Miami,Online,59,Engineer,1,7064.53,2024-02-15T04:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000367,ACB00007,55.54,2024-01-18T18:00:00,Debit,Indianapolis,ATM,47,Engineer,1,5173.92,2024-01-17T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000368,ACB00008,249.92,2024-02-13T18:00:00,Credit,Memphis,ATM,48,Engineer,1,5702.82,2024-02-12T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000369,ACB00009,121.20,2024-01-13T08:00:00,Debit,Philadelphia,ATM,71,Retired,1,6823.98,2024-01-09T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000370,ACB00010,174.01,2024-01-09T23:00:00,Debit,Oklahoma City,Branch,44,Doctor,1,5441.17,2024-01-08T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000371,ACB00011,929.61,2024-01-26T10:00:00,Debit,Detroit,ATM,59,Retired,1,8941.50,2024-01-22T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000372,ACB00012,1206.60,2024-02-07T13:00:00,Debit,El Paso,Online,33,Doctor,1,6890.42,2024-02-05T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000373,ACB00013,166.65,2024-01-23T18:00:00,Debit,Las Vegas,Online,53,Engineer,1,9704.60,2024-01-20T14:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000374,ACB00014,682.45,2024-02-08T15:00:00,Credit,Indianapolis,Online,34,Engineer,2,5139.82,2024-02-06T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000375,ACB00015,236.59,2024-01-10T14:00:00,Debit,Dallas,Branch,40,Doctor,1,5752.03,2024-01-09T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000376,ACB00016,237.02,2024-01-18T01:00:00,Debit,Atlanta,Branch,45,Retired,1,2805.57,2024-01-16T05:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000377,ACB00017,558.92,2024-02-13T12:00:00,Debit,Charlotte,ATM,45,Engineer,2,6630.82,2024-02-12T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000378,ACB00018,105.61,2024-02-07T07:00:00,Debit,Colorado Springs,Online,45,Retired,1,3859.68,2024-02-03T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000379,ACB00019,281.96,2024-02-16T12:00:00,Debit,Milwaukee,ATM,68,Retired,1,4307.63,2024-02-14T21:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000380,ACB00020,247.91,2024-01-11T19:00:00,Debit,Omaha,Branch,48,Student,1,5517.53,2024-01-10T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000381,ACB00021,152.60,2024-01-07T22:00:00,Credit,Baltimore,Branch,48,Engineer,1,4206.31,2024-01-06T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000382,ACB00022,164.51,2024-01-28T03:00:00,Debit,Boston,ATM,46,Retired,2,1870.39,2024-01-26T02:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000383,ACB00023,83.59,2024-01-23T21:00:00,Debit,Seattle,Online,44,Student,1,6657.22,2024-01-22T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000384,ACB00024,219.49,2024-02-09T18:00:00,Debit,Virginia Beach,Online,31,Student,1,3851.70,2024-02-06T06:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000385,ACB00025,503.01,2024-02-19T20:00:00,Debit,Mesa,Branch,65,Retired,2,4566.59,2024-02-16T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000386,ACB00026,179.06,2024-02-08T23:00:00,Debit,Kansas City,Branch,43,Student,1,5182.60,2024-02-06T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000387,ACB00027,123.30,2024-01-25T12:00:00,Debit,Los Angeles,Branch,51,Retired,1,1731.57,2024-01-22T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000388,ACB00028,409.81,2024-01-25T04:00:00,Debit,Boston,Online,25,Student,1,4296.46,2024-01-23T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000389,ACB00029,172.50,2024-02-08T16:00:00,Debit,Denver,ATM,58,Doctor,1,5743.32,2024-02-06T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000390,ACB00030,616.93,2024-02-23T07:00:00,Credit,Colorado Springs,Online,46,Doctor,1,6801.33,2024-02-20T15:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000391,ACB00031,908.00,2024-01-30T22:00:00,Debit,San Antonio,Branch,20,Student,1,1399.53,2024-01-29T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000392,ACB00032,304.44,2024-01-29T08:00:00,Debit,Louisville,Branch,39,Student,1,5558.29,2024-01-28T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000393,ACB00033,609.24,2024-01-11T00:00:00,Debit,Memphis,ATM,38,Student,1,1544.53,2024-01-08T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000394,ACB00034,182.81,2024-01-19T08:00:00,Debit,Denver,ATM,38,Engineer,1,511.70,2024-01-18T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000395,ACB00035,316.41,2024-01-11T21:00:00,Debit,Atlanta,ATM,42,Doctor,1,3790.49,2024-01-08T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000396,ACB00036,376.20,2024-02-16T05:00:00,Debit,Los Angeles,ATM,28,Student,1,2728.20,2024-02-15T14:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000397,ACB00037,390.45,2024-01-21T11:00:00,Credit,Milwaukee,ATM,51,Retired,1,4101.45,2024-01-19T02:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000398,ACB00038,93.92,2024-02-19T01:00:00,Debit,Philadelphia,Online,44,Student,1,3099.35,2024-02-15T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000399,ACB00039,379.41,2024-02-17T08:00:00,Debit,Colorado Springs,ATM,35,Student,1,2853.79,2024-02-14T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000400,ACB00040,5.00,2024-02-22T13:00:00,Debit,Indianapolis,Online,53,Student,1,2602.23,2024-02-19T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000401,ACB00041,541.20,2024-02-05T02:00:00,Debit,San Jose,Branch,55,Engineer,1,4192.44,2024-02-02T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000402,ACB00042,5.00,2024-01-18T22:00:00,Debit,El Paso,ATM,46,Student,1,7797.98,2024-01-15T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000403,ACB00043,147.31,2024-02-05T13:00:00,Debit,Phoenix,Branch,48,Doctor,1,5618.24,2024-02-02T04:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000404,ACB00044,984.50,2024-02-05T18:00:00,Debit,Portland,ATM,44,Student,2,5183.14,2024-02-03T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000405,ACB00045,449.44,2024-01-22T19:00:00,Credit,Sacramento,Branch,41,Student,1,5814.71,2024-01-18T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000406,ACB00046,683.97,2024-02-15T22:00:00,Debit,Houston,ATM,48,Engineer,1,7334.88,2024-02-13T05:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000407,ACB00047,514.23,2024-01-26T17:00:00,Debit,Detroit,Online,33,Student,1,6000.05,2024-01-24T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000408,ACB00048,174.33,2024-02-12T19:00:00,Debit,Philadelphia,ATM,71,Retired,3,7360.99,2024-02-09T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000409,ACB00049,376.26,2024-02-09T03:00:00,Debit,Sacramento,Branch,48,Student,2,4920.12,2024-02-08T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000410,ACB00050,276.98,2024-01-12T13:00:00,Debit,Detroit,Online,46,Student,1,3713.50,2024-01-10T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000411,ACB00051,545.26,2024-02-12T11:00:00,Debit,Colorado Springs,ATM,42,Doctor,1,5271.64,2024-02-09T06:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000412,ACB00052,1071.61,2024-01-18T09:00:00,Credit,Las Vegas,ATM,40,Student,1,6470.99,2024-01-15T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000413,ACB00053,113.43,2024-01-14T17:00:00,Credit,Portland,ATM,40,Doctor,1,2859.71,2024-01-13T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000414,ACB00054,110.54,2024-02-07T21:00:00,Debit,Columbus,Branch,48,Doctor,1,7603.74,2024-02-07T02:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000415,ACB00055,253.12,2024-02-07T23:00:00,Credit,Mesa,ATM,40,Student,1,4239.91,2024-02-06T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000416,ACB00056,221.17,2024-02-01T13:00:00,Credit,Detroit,Branch,40,Doctor,2,7984.60,2024-01-29T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000417,ACB00057,488.01,2024-02-01T06:00:00,Credit,Miami,Branch,37,Engineer,1,4101.80,2024-01-31T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000418,ACB00058,342.20,2024-01-08T03:00:00,Debit,Tucson,Online,24,Student,1,1862.28,2024-01-04T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000419,ACB00059,32.84,2024-02-11T11:00:00,Debit,Columbus,ATM,40,Engineer,1,287.16,2024-02-10T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000420,ACB00060,53.88,2024-01-21T01:00:00,Debit,San Diego,Online,62,Engineer,1,5632.27,2024-01-20T14:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000421,ACB00061,5.00,2024-02-09T02:00:00,Debit,Fresno,Online,53,Retired,1,4403.99,2024-02-08T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000422,ACB00062,546.80,2024-02-23T21:00:00,Debit,Atlanta,ATM,50,Engineer,1,5022.00,2024-02-21T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000423,ACB00063,446.13,2024-01-16T06:00:00,Credit,San Diego,Branch,55,Retired,2,7855.22,2024-01-12T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000424,ACB00064,66.52,2024-02-04T14:00:00,Credit,San Jose,Online,43,Student,2,2740.11,2024-02-02T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000425,ACB00065,502.76,2024-02-12T15:00:00,Debit,San Jose,ATM,47,Doctor,1,5633.05,2024-02-10T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000426,ACB00066,416.86,2024-01-27T01:00:00,Debit,Louisville,Branch,44,Doctor,2,2136.78,2024-01-26T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000427,ACB00067,149.84,2024-01-11T22:00:00,Credit,New York,Online,54,Retired,1,6254.24,2024-01-10T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000428,ACB00068,339.15,2024-02-17T13:00:00,Debit,Oklahoma City,Branch,59,Retired,1,3971.88,2024-02-13T15:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000429,ACB00069,133.94,2024-02-13T16:00:00,Debit,Baltimore,ATM,46,Retired,1,5337.79,2024-02-09T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000430,ACB00070,5.00,2024-01-22T20:00:00,Debit,Jacksonville,Online,42,Student,1,4457.66,2024-01-21T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000431,ACB00071,357.44,2024-01-28T22:00:00,Debit,Austin,Online,56,Retired,1,4240.11,2024-01-28T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000432,ACB00072,450.70,2024-01-23T04:00:00,Debit,Louisville,ATM,37,Student,1,7373.76,2024-01-20T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000433,ACB00073,431.34,2024-01-28T10:00:00,Credit,Chicago,Branch,55,Engineer,1,5551.04,2024-01-26T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000434,ACB00074,271.83,2024-01-25T08:00:00,Debit,Philadelphia,Online,45,Student,1,6132.70,2024-01-24T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000435,ACB00075,698.56,2024-01-30T17:00:00,Credit,Houston,Online,46,Engineer,1,3536.21,2024-01-30T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000436,ACB00076,5.00,2024-02-04T00:00:00,Debit,Philadelphia,Online,68,Retired,1,5612.80,2024-02-01T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000437,ACB00077,137.59,2024-02-15T06:00:00,Debit,Philadelphia,ATM,68,Retired,1,5254.36,2024-02-11T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000438,ACB00078,282.35,2024-02-10T14:00:00,Debit,Charlotte,Branch,37,Student,2,3269.64,2024-02-09T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000439,ACB00079,937.70,2024-01-24T17:00:00,Debit,Chicago,ATM,53,Doctor,1,6783.81,2024-01-22T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000440,ACB00080,381.80,2024-01-19T14:00:00,Debit,Austin,ATM,52,Engineer,1,6058.06,2024-01-17T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000441,ACB00081,36.50,2024-02-15T10:00:00,Debit,Fresno,Branch,48,Student,1,9234.38,2024-02-14T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000442,ACB00082,507.71,2024-02-01T05:00:00,Debit,Kansas City,Branch,52,Doctor,2,6328.08,2024-01-31T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000443,ACB00083,451.57,2024-02-11T04:00:00,Debit,Colorado Springs,ATM,35,Student,1,1594.34,2024-02-10T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000444,ACB00084,269.60,2024-01-30T07:00:00,Debit,Kansas City,ATM,48,Engineer,2,3532.72,2024-01-26T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000445,ACB00085,285.39,2024-01-13T10:00:00,Credit,Nashville,Online,46,Engineer,1,5711.35,2024-01-10T05:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000446,ACB00086,216.35,2024-01-26T01:00:00,Debit,Baltimore,Online,51,Retired,1,1541.07,2024-01-25T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000447,ACB00087,446.72,2024-01-24T23:00:00,Debit,Fort Worth,Online,49,Doctor,2,5132.10,2024-01-24T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000448,ACB00088,5.00,2024-02-09T14:00:00,Debit,San Diego,Online,52,Retired,1,5107.57,2024-02-07T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000449,ACB00089,600.12,2024-02-11T06:00:00,Debit,Miami,ATM,38,Student,1,1813.30,2024-02-09T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000450,ACB00090,32.26,2024-02-22T12:00:00,Debit,El Paso,ATM,57,Retired,2,6996.14,2024-02-18T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000451,ACB00091,178.27,2024-02-07T07:00:00,Debit,Austin,ATM,48,Engineer,1,5468.94,2024-02-04T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000452,ACB00092,658.74,2024-02-18T00:00:00,Debit,San Antonio,ATM,37,Student,1,7848.95,2024-02-14T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000453,ACB00093,40.07,2024-01-31T00:00:00,Debit,El Paso,ATM,30,Engineer,1,2512.32,2024-01-27T15:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000454,ACB00094,255.19,2024-02-13T22:00:00,Credit,Denver,ATM,59,Retired,1,3687.27,2024-02-10T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000455,ACB00095,797.09,2024-01-15T15:00:00,Debit,Mesa,Online,65,Retired,1,5562.46,2024-01-15T03:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000456,ACB00096,22.40,2024-01-16T09:00:00,Debit,Miami,ATM,38,Student,1,2410.67,2024-01-13T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS2000BASELINE000457,ACB00097,438.77,2024-02-16T20:00:00,Debit,Milwaukee,Branch,39,Doctor,1,5078.86,2024-02-14T15:00:00,BASELINE_NORMAL,overall_volume
