TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate,ScenarioLabel,ScenarioRole
PREVIEW000120,AC_PREVIEW_LOGI,203.00,2024-05-12T15:00:00,Debit,Dhaka,Branch,51,Engineer,1,7861.08,2024-05-10T23:00:00,PREVIEW_HISTORY_NORMAL,LOGIN_ATTEMPT_RISK
PREVIEW000121,AC_PREVIEW_LOGI,5.00,2024-05-15T05:00:00,Debit,Dhaka,Branch,51,Engineer,2,4515.56,2024-05-12T15:00:00,PREVIEW_HISTORY_NORMAL,LOGIN_ATTEMPT_RISK
PREVIEW000122,AC_PREVIEW_LOGI,153.98,2024-05-16T03:00:00,Debit,Dhaka,Branch,51,Engineer,2,7219.85,2024-05-15T05:00:00,PREVIEW_HISTORY_NORMAL,LOGIN_ATTEMPT_RISK
PREVIEW000123,AC_PREVIEW_LOGI,137.83,2024-05-16T13:00:00,Debit,Dhaka,Branch,51,Engineer,5,5730.25,2024-05-16T03:00:00,LOGIN_ATTEMPT_RISK,preview_candidate
PREVIEW000124,AC_PREVIEW_CHAN,233.68,2024-03-01T10:00:00,Debit,Dhaka,ATM,49,Doctor,1,2334.98,,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000125,AC_PREVIEW_CHAN,146.49,2024-03-03T06:00:00,Credit,Dhaka,Branch,49,Doctor,1,7790.35,2024-03-01T10:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000126,AC_PREVIEW_CHAN,5.00,2024-03-04T20:00:00,Debit,Dhaka,Branch,49,Doctor,1,4873.04,2024-03-03T06:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000127,AC_PREVIEW_CHAN,357.26,2024-03-06T21:00:00,Debit,Dhaka,ATM,49,Doctor,1,4572.70,2024-03-04T20:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000128,AC_PREVIEW_CHAN,64.22,2024-03-07T18:00:00,Debit,Dhaka,Branch,49,Doctor,1,6856.93,2024-03-06T21:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000129,AC_PREVIEW_CHAN,110.35,2024-03-10T00:00:00,Debit,Dhaka,Branch,49,Doctor,1,2714.28,2024-03-07T18:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000130,AC_PREVIEW_CHAN,417.80,2024-03-10T21:00:00,Debit,Dhaka,Branch,49,Doctor,1,5542.35,2024-03-10T00:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000131,AC_PREVIEW_CHAN,389.09,2024-03-12T14:00:00,Debit,Dhaka,ATM,49,Doctor,1,5202.06,2024-03-10T21:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000132,AC_PREVIEW_CHAN,581.32,2024-03-15T10:00:00,Debit,Dhaka,Branch,49,Doctor,1,6109.57,2024-03-12T14:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000133,AC_PREVIEW_CHAN,5.00,2024-03-17T09:00:00,Credit,Dhaka,Branch,49,Doctor,1,5353.79,2024-03-15T10:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000134,AC_PREVIEW_CHAN,60.01,2024-03-18T09:00:00,Debit,Dhaka,ATM,49,Doctor,2,4434.80,2024-03-17T09:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000135,AC_PREVIEW_CHAN,477.21,2024-03-21T09:00:00,Credit,Dhaka,ATM,49,Doctor,2,4486.46,2024-03-18T09:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000136,AC_PREVIEW_CHAN,5.00,2024-03-24T06:00:00,Debit,Dhaka,ATM,49,Doctor,1,2722.85,2024-03-21T09:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000137,AC_PREVIEW_CHAN,5.00,2024-03-27T03:00:00,Debit,Dhaka,Branch,49,Doctor,1,6693.58,2024-03-24T06:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000138,AC_PREVIEW_CHAN,163.04,2024-03-29T21:00:00,Credit,Dhaka,ATM,49,Doctor,1,4395.60,2024-03-27T03:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000139,AC_PREVIEW_CHAN,482.29,2024-04-01T13:00:00,Debit,Dhaka,ATM,49,Doctor,1,4962.15,2024-03-29T21:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000140,AC_PREVIEW_CHAN,215.91,2024-04-03T16:00:00,Credit,Dhaka,Branch,49,Doctor,1,4556.30,2024-04-01T13:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000141,AC_PREVIEW_CHAN,47.59,2024-04-05T06:00:00,Debit,Dhaka,Branch,49,Doctor,1,4316.62,2024-04-03T16:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000142,AC_PREVIEW_CHAN,153.45,2024-04-06T11:00:00,Credit,Dhaka,Branch,49,Doctor,1,7260.97,2024-04-05T06:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000143,AC_PREVIEW_CHAN,239.81,2024-04-08T15:00:00,Debit,Dhaka,ATM,49,Doctor,1,6156.66,2024-04-06T11:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000144,AC_PREVIEW_CHAN,591.10,2024-04-10T06:00:00,Credit,Dhaka,Branch,49,Doctor,1,5010.58,2024-04-08T15:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000145,AC_PREVIEW_CHAN,234.84,2024-04-13T02:00:00,Debit,Dhaka,ATM,49,Doctor,1,3886.19,2024-04-10T06:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000146,AC_PREVIEW_CHAN,675.81,2024-04-15T23:00:00,Debit,Dhaka,ATM,49,Doctor,1,2986.35,2024-04-13T02:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000147,AC_PREVIEW_CHAN,190.81,2024-04-16T21:00:00,Debit,Dhaka,ATM,49,Doctor,3,4329.29,2024-04-15T23:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000148,AC_PREVIEW_CHAN,605.71,2024-04-17T19:00:00,Credit,Dhaka,Branch,49,Doctor,2,4005.73,2024-04-16T21:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000149,AC_PREVIEW_CHAN,226.94,2024-04-20T05:00:00,Credit,Dhaka,ATM,49,Doctor,1,5100.94,2024-04-17T19:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000150,AC_PREVIEW_CHAN,5.00,2024-04-22T08:00:00,Debit,Dhaka,Branch,49,Doctor,2,5460.90,2024-04-20T05:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000151,AC_PREVIEW_CHAN,222.00,2024-04-24T03:00:00,Debit,Dhaka,Branch,49,Doctor,1,6185.80,2024-04-22T08:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000152,AC_PREVIEW_CHAN,394.08,2024-04-25T07:00:00,Debit,Dhaka,Branch,49,Doctor,3,3600.56,2024-04-24T03:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000153,AC_PREVIEW_CHAN,273.67,2024-04-27T23:00:00,Debit,Dhaka,Branch,49,Doctor,1,5131.55,2024-04-25T07:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000154,AC_PREVIEW_CHAN,377.12,2024-04-30T02:00:00,Debit,Dhaka,ATM,49,Doctor,2,4338.27,2024-04-27T23:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000155,AC_PREVIEW_CHAN,145.58,2024-05-01T19:00:00,Debit,Dhaka,Branch,49,Doctor,1,4389.26,2024-04-30T02:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000156,AC_PREVIEW_CHAN,538.05,2024-05-03T14:00:00,Debit,Dhaka,Branch,49,Doctor,1,4948.58,2024-05-01T19:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000157,AC_PREVIEW_CHAN,215.86,2024-05-04T09:00:00,Credit,Dhaka,Branch,49,Doctor,1,5016.84,2024-05-03T14:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000158,AC_PREVIEW_CHAN,459.15,2024-05-07T09:00:00,Credit,Dhaka,Branch,49,Doctor,1,4510.28,2024-05-04T09:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000159,AC_PREVIEW_CHAN,62.20,2024-05-08T08:00:00,Credit,Dhaka,Branch,49,Doctor,1,4169.40,2024-05-07T09:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000160,AC_PREVIEW_CHAN,94.72,2024-05-10T01:00:00,Debit,Dhaka,ATM,49,Doctor,2,6183.04,2024-05-08T08:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000161,AC_PREVIEW_CHAN,236.48,2024-05-11T03:00:00,Credit,Dhaka,Branch,49,Doctor,2,7481.14,2024-05-10T01:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000162,AC_PREVIEW_CHAN,261.01,2024-05-13T17:00:00,Credit,Dhaka,Branch,49,Doctor,1,4620.65,2024-05-11T03:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000163,AC_PREVIEW_CHAN,106.60,2024-05-14T11:00:00,Credit,Dhaka,Branch,49,Doctor,1,4433.72,2024-05-13T17:00:00,PREVIEW_HISTORY_NORMAL,CHANNEL_SHIFT
PREVIEW000164,AC_PREVIEW_CHAN,5.00,2024-05-14T21:00:00,Debit,Dhaka,Online,49,Doctor,1,6016.69,2024-05-14T11:00:00,CHANNEL_SHIFT,preview_candidate
PREVIEW000165,AC_PREVIEW_COMP,28.12,2024-03-01T10:00:00,Debit,Dhaka,Branch,53,Doctor,1,7703.05,,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000166,AC_PREVIEW_COMP,49.37,2024-03-03T13:00:00,Debit,Dhaka,Branch,53,Doctor,1,8988.09,2024-03-01T10:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000167,AC_PREVIEW_COMP,18.92,2024-03-06T12:00:00,Debit,Dhaka,Branch,53,Doctor,1,6992.97,2024-03-03T13:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000168,AC_PREVIEW_COMP,5.00,2024-03-09T02:00:00,Debit,Dhaka,Branch,53,Doctor,1,3908.15,2024-03-06T12:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000169,AC_PREVIEW_COMP,153.54,2024-03-11T12:00:00,Debit,Dhaka,Branch,53,Doctor,2,6915.84,2024-03-09T02:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000170,AC_PREVIEW_COMP,116.44,2024-03-12T15:00:00,Credit,Dhaka,Branch,53,Doctor,3,6790.00,2024-03-11T12:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000171,AC_PREVIEW_COMP,170.72,2024-03-14T13:00:00,Debit,Dhaka,Branch,53,Doctor,1,4913.59,2024-03-12T15:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000172,AC_PREVIEW_COMP,5.00,2024-03-16T12:00:00,Debit,Dhaka,Branch,53,Doctor,1,6229.12,2024-03-14T13:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000173,AC_PREVIEW_COMP,98.62,2024-03-18T15:00:00,Debit,Dhaka,Branch,53,Doctor,1,9328.95,2024-03-16T12:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000174,AC_PREVIEW_COMP,5.00,2024-03-20T13:00:00,Debit,Dhaka,Branch,53,Doctor,1,8342.32,2024-03-18T15:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000175,AC_PREVIEW_COMP,117.98,2024-03-23T12:00:00,Debit,Dhaka,Branch,53,Doctor,1,7627.46,2024-03-20T13:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000176,AC_PREVIEW_COMP,7.79,2024-03-24T12:00:00,Debit,Dhaka,Branch,53,Doctor,1,6591.09,2024-03-23T12:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000177,AC_PREVIEW_COMP,123.02,2024-03-26T13:00:00,Debit,Dhaka,Branch,53,Doctor,1,10088.66,2024-03-24T12:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000178,AC_PREVIEW_COMP,148.81,2024-03-28T01:00:00,Debit,Dhaka,Branch,53,Doctor,1,4026.27,2024-03-26T13:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000179,AC_PREVIEW_COMP,156.58,2024-03-31T00:00:00,Debit,Dhaka,Branch,53,Doctor,1,8939.43,2024-03-28T01:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000180,AC_PREVIEW_COMP,5.00,2024-03-31T21:00:00,Credit,Dhaka,Branch,53,Doctor,2,5244.26,2024-03-31T00:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000181,AC_PREVIEW_COMP,5.00,2024-04-02T17:00:00,Debit,Dhaka,Branch,53,Doctor,2,9237.36,2024-03-31T21:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000182,AC_PREVIEW_COMP,5.00,2024-04-05T03:00:00,Debit,Dhaka,Branch,53,Doctor,1,2896.79,2024-04-02T17:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000183,AC_PREVIEW_COMP,61.99,2024-04-07T02:00:00,Debit,Dhaka,Branch,53,Doctor,1,7136.79,2024-04-05T03:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000184,AC_PREVIEW_COMP,163.98,2024-04-09T15:00:00,Debit,Dhaka,Branch,53,Doctor,1,4511.73,2024-04-07T02:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000185,AC_PREVIEW_COMP,201.06,2024-04-12T11:00:00,Credit,Dhaka,Branch,53,Doctor,1,9233.18,2024-04-09T15:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000186,AC_PREVIEW_COMP,120.08,2024-04-13T06:00:00,Debit,Dhaka,Branch,53,Doctor,1,7825.36,2024-04-12T11:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000187,AC_PREVIEW_COMP,199.42,2024-04-14T18:00:00,Debit,Dhaka,Branch,53,Doctor,2,6457.70,2024-04-13T06:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000188,AC_PREVIEW_COMP,52.64,2024-04-17T15:00:00,Debit,Dhaka,Branch,53,Doctor,1,3840.36,2024-04-14T18:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000189,AC_PREVIEW_COMP,106.50,2024-04-19T13:00:00,Debit,Dhaka,Branch,53,Doctor,1,7696.78,2024-04-17T15:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000190,AC_PREVIEW_COMP,188.01,2024-04-22T01:00:00,Credit,Dhaka,Branch,53,Doctor,1,7511.19,2024-04-19T13:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000191,AC_PREVIEW_COMP,89.27,2024-04-24T16:00:00,Credit,Dhaka,Branch,53,Doctor,1,7957.52,2024-04-22T01:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000192,AC_PREVIEW_COMP,81.90,2024-04-27T10:00:00,Debit,Dhaka,Branch,53,Doctor,1,9773.21,2024-04-24T16:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000193,AC_PREVIEW_COMP,5.00,2024-04-29T13:00:00,Debit,Dhaka,Branch,53,Doctor,3,5277.05,2024-04-27T10:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000194,AC_PREVIEW_COMP,77.42,2024-04-30T23:00:00,Debit,Dhaka,Branch,53,Doctor,1,5071.81,2024-04-29T13:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000195,AC_PREVIEW_COMP,181.27,2024-05-03T21:00:00,Credit,Dhaka,Branch,53,Doctor,1,8202.72,2024-04-30T23:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000196,AC_PREVIEW_COMP,46.72,2024-05-05T09:00:00,Debit,Dhaka,Branch,53,Doctor,2,7733.75,2024-05-03T21:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000197,AC_PREVIEW_COMP,228.69,2024-05-06T04:00:00,Credit,Dhaka,Branch,53,Doctor,1,6340.88,2024-05-05T09:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000198,AC_PREVIEW_COMP,7.03,2024-05-07T01:00:00,Debit,Dhaka,Branch,53,Doctor,1,7223.76,2024-05-06T04:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000199,AC_PREVIEW_COMP,143.72,2024-05-09T04:00:00,Debit,Dhaka,Branch,53,Doctor,1,8266.29,2024-05-07T01:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000200,AC_PREVIEW_COMP,198.96,2024-05-11T19:00:00,Credit,Dhaka,Branch,53,Doctor,2,7946.94,2024-05-09T04:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000201,AC_PREVIEW_COMP,20.63,2024-05-13T09:00:00,Credit,Dhaka,Branch,53,Doctor,1,5156.47,2024-05-11T19:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000202,AC_PREVIEW_COMP,114.97,2024-05-15T12:00:00,Debit,Dhaka,Branch,53,Doctor,2,5468.86,2024-05-13T09:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000203,AC_PREVIEW_COMP,107.62,2024-05-17T16:00:00,Credit,Dhaka,Branch,53,Doctor,1,8258.60,2024-05-15T12:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000204,AC_PREVIEW_COMP,255.48,2024-05-19T09:00:00,Debit,Dhaka,Branch,53,Doctor,1,6384.47,2024-05-17T16:00:00,PREVIEW_HISTORY_NORMAL,COMPOUND_SUSPICIOUS
PREVIEW000205,AC_PREVIEW_COMP,2016.30,2024-05-19T02:59:00,Debit,Remote City,Online,53,Doctor,6,10246.36,2024-05-19T09:00:00,COMPOUND_SUSPICIOUS,preview_candidate
