TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate,ScenarioLabel,ScenarioRole
TRANSACTIONSUSERGROWTH1000000869,ACU00069,420.24,2024-02-13T17:00:00,Debit,Atlanta,ATM,53,Student,1,3833.19,2024-02-12T18:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000895,ACU00015,212.27,2024-02-13T17:00:00,Debit,Tucson,ATM,56,Doctor,1,7057.65,2024-02-09T17:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000923,ACU00043,5.00,2024-02-14T04:00:00,Debit,Houston,Branch,44,Student,1,3290.42,2024-02-12T17:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000136,AC_GROWTH_500,307.90,2024-02-14T06:00:00,Debit,Baltimore,Branch,58,Engineer,1,8472.02,2024-02-12T13:00:00,USER_HISTORY_GROWTH,AC_GROWTH_500
TRANSACTIONSUSERGROWTH1000000852,ACU00052,106.18,2024-02-14T06:00:00,Credit,Houston,ATM,51,Engineer,1,10873.30,2024-02-12T21:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000725,ACU00005,5.00,2024-02-14T07:00:00,Credit,Tucson,ATM,59,Retired,1,2891.84,2024-02-10T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000754,ACU00034,5.00,2024-02-14T07:00:00,Credit,San Francisco,Branch,36,Student,3,7381.49,2024-02-10T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000974,ACU00014,5.00,2024-02-14T08:00:00,Debit,Detroit,Online,29,Student,1,6125.50,2024-02-10T21:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000677,ACU00037,187.36,2024-02-14T09:00:00,Debit,Los Angeles,ATM,33,Engineer,1,2905.13,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000688,ACU00048,687.30,2024-02-14T09:00:00,Debit,Omaha,ATM,52,Retired,1,2483.20,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000698,ACU00058,283.39,2024-02-14T09:00:00,Debit,Tucson,ATM,41,Student,1,3105.09,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000771,ACU00051,491.19,2024-02-14T09:00:00,Debit,Denver,ATM,22,Student,2,1029.43,2024-02-12T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000887,ACU00007,5.00,2024-02-14T09:00:00,Debit,Boston,Online,52,Engineer,1,7207.88,2024-02-12T10:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000961,ACU00001,476.58,2024-02-14T10:00:00,Credit,Baltimore,Branch,28,Student,1,1751.71,2024-02-10T15:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000750,ACU00030,5.00,2024-02-14T11:00:00,Debit,Columbus,Online,51,Retired,1,8990.07,2024-02-11T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000741,ACU00021,178.25,2024-02-14T14:00:00,Credit,Louisville,ATM,44,Student,1,4290.31,2024-02-12T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000916,ACU00036,839.19,2024-02-14T15:00:00,Credit,San Francisco,Branch,51,Student,1,4682.64,2024-02-11T23:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000832,ACU00032,709.32,2024-02-14T17:00:00,Debit,Mesa,Branch,25,Student,1,2286.40,2024-02-12T11:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000967,ACU00007,5.00,2024-02-14T20:00:00,Debit,Boston,Online,52,Engineer,1,8062.37,2024-02-14T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000039,AC_GROWTH_100,5.00,2024-02-14T22:00:00,Credit,Fresno,Online,40,Student,1,2461.96,2024-02-12T05:00:00,USER_HISTORY_GROWTH,AC_GROWTH_100
TRANSACTIONSUSERGROWTH1000000781,ACU00061,209.16,2024-02-15T00:00:00,Debit,Omaha,Online,41,Student,1,6352.83,2024-02-12T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000015,AC_GROWTH_025,160.00,2024-02-15T01:00:00,Debit,Albuquerque,ATM,55,Engineer,1,2189.30,2024-02-12T14:00:00,USER_HISTORY_GROWTH,AC_GROWTH_025
TRANSACTIONSUSERGROWTH1000000821,ACU00021,582.16,2024-02-15T02:00:00,Debit,Kansas City,Online,44,Student,1,3983.34,2024-02-14T14:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000932,ACU00052,61.47,2024-02-15T02:00:00,Credit,Houston,Online,51,Engineer,1,8660.11,2024-02-14T06:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000880,ACU00080,1025.74,2024-02-15T03:00:00,Debit,Dallas,Online,60,Doctor,1,9795.79,2024-02-12T12:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000849,ACU00049,5.00,2024-02-15T04:00:00,Debit,Oklahoma City,Online,48,Doctor,2,8226.47,2024-02-11T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000768,ACU00048,658.74,2024-02-15T05:00:00,Debit,Los Angeles,ATM,52,Retired,1,7414.57,2024-02-14T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000945,ACU00065,187.88,2024-02-15T05:00:00,Debit,Jacksonville,Online,38,Engineer,3,8887.54,2024-02-11T08:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000912,ACU00032,318.65,2024-02-15T07:00:00,Debit,Columbus,Branch,25,Student,1,1932.83,2024-02-14T17:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000708,ACU00068,214.53,2024-02-15T09:00:00,Debit,Denver,ATM,48,Retired,1,3693.05,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000834,ACU00034,806.97,2024-02-15T15:00:00,Debit,San Francisco,ATM,36,Student,1,4938.94,2024-02-14T07:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000792,ACU00072,1815.30,2024-02-15T17:00:00,Debit,Mesa,Branch,41,Student,1,4533.39,2024-02-12T07:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000778,ACU00058,236.24,2024-02-15T20:00:00,Debit,Colorado Springs,Branch,41,Student,1,2152.19,2024-02-14T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000960,ACU00080,842.89,2024-02-15T23:00:00,Credit,Boston,Online,60,Doctor,1,10358.21,2024-02-15T03:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000788,ACU00068,160.59,2024-02-16T01:00:00,Debit,Kansas City,Online,48,Retired,1,3929.14,2024-02-15T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000934,ACU00054,126.14,2024-02-16T01:00:00,Debit,Miami,ATM,45,Doctor,2,5498.09,2024-02-13T06:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000646,ACU00006,5.00,2024-02-16T09:00:00,Debit,Colorado Springs,Branch,50,Doctor,1,7462.54,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000653,ACU00013,220.17,2024-02-16T09:00:00,Credit,Milwaukee,Online,48,Student,1,5716.35,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000660,ACU00020,232.16,2024-02-16T09:00:00,Debit,Louisville,ATM,46,Retired,1,5446.13,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000666,ACU00026,61.12,2024-02-16T09:00:00,Credit,Austin,Branch,42,Engineer,3,3010.85,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000737,ACU00017,554.24,2024-02-16T09:00:00,Credit,Boston,Branch,38,Student,1,4376.66,2024-02-12T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000868,ACU00068,8.87,2024-02-16T10:00:00,Debit,San Antonio,Online,48,Retired,1,5194.18,2024-02-16T01:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000996,ACU00036,1302.99,2024-02-16T11:00:00,Credit,Oklahoma City,Branch,51,Student,1,4437.89,2024-02-14T15:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000040,AC_GROWTH_100,382.24,2024-02-16T12:00:00,Credit,Fresno,Online,40,Student,1,2737.06,2024-02-14T22:00:00,USER_HISTORY_GROWTH,AC_GROWTH_100
TRANSACTIONSUSERGROWTH1000000929,ACU00049,89.94,2024-02-16T16:00:00,Credit,Philadelphia,Branch,48,Doctor,1,10322.71,2024-02-15T04:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000949,ACU00069,392.18,2024-02-16T23:00:00,Credit,San Antonio,Online,53,Student,1,5118.65,2024-02-13T17:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000137,AC_GROWTH_500,140.37,2024-02-17T00:00:00,Credit,Baltimore,Branch,58,Engineer,1,7784.12,2024-02-14T06:00:00,USER_HISTORY_GROWTH,AC_GROWTH_500
TRANSACTIONSUSERGROWTH1000000851,ACU00051,640.21,2024-02-17T00:00:00,Debit,Denver,ATM,22,Student,1,1272.69,2024-02-14T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000016,AC_GROWTH_025,105.80,2024-02-17T02:00:00,Debit,San Jose,ATM,55,Engineer,2,2039.62,2024-02-15T01:00:00,USER_HISTORY_GROWTH,AC_GROWTH_025
TRANSACTIONSUSERGROWTH1000000901,ACU00021,368.32,2024-02-17T03:00:00,Credit,San Francisco,ATM,44,Student,1,3148.88,2024-02-15T02:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000740,ACU00020,420.37,2024-02-17T08:00:00,Debit,Baltimore,Branch,46,Retired,1,4736.54,2024-02-16T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000855,ACU00055,264.45,2024-02-17T08:00:00,Debit,Oklahoma City,Branch,59,Retired,1,3374.15,2024-02-13T10:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000635,ACU00075,5.00,2024-02-17T09:00:00,Debit,Raleigh,ATM,44,Student,1,3227.84,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000636,ACU00076,48.60,2024-02-17T09:00:00,Debit,Indianapolis,ATM,31,Student,1,4566.17,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000648,ACU00008,446.80,2024-02-17T09:00:00,Credit,Louisville,Branch,47,Engineer,2,3679.00,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000690,ACU00050,369.64,2024-02-17T09:00:00,Debit,Seattle,ATM,54,Retired,1,5095.27,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000848,ACU00048,550.90,2024-02-17T15:00:00,Debit,Omaha,ATM,52,Retired,1,4329.57,2024-02-15T05:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000805,ACU00005,100.12,2024-02-17T16:00:00,Credit,Tucson,Branch,59,Retired,1,2983.58,2024-02-14T07:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000872,ACU00072,314.50,2024-02-17T16:00:00,Credit,Indianapolis,Branch,41,Student,1,3287.38,2024-02-15T17:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000975,ACU00015,418.08,2024-02-17T16:00:00,Debit,Tucson,ATM,56,Doctor,1,5023.90,2024-02-13T17:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000757,ACU00037,5.00,2024-02-17T22:00:00,Debit,Los Angeles,Branch,33,Engineer,1,6121.22,2024-02-14T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000820,ACU00020,5.00,2024-02-17T22:00:00,Debit,Indianapolis,ATM,46,Retired,1,5581.24,2024-02-17T08:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000981,ACU00021,5.00,2024-02-18T01:00:00,Debit,Jacksonville,Online,44,Student,1,5815.63,2024-02-17T03:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000952,ACU00072,375.41,2024-02-18T04:00:00,Credit,Jacksonville,ATM,41,Student,2,4173.38,2024-02-17T16:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000830,ACU00030,1078.49,2024-02-18T06:00:00,Debit,Columbus,ATM,51,Retired,2,6733.07,2024-02-14T11:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000992,ACU00032,25.61,2024-02-18T07:00:00,Debit,Columbus,Branch,25,Student,1,527.87,2024-02-15T07:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000652,ACU00012,73.76,2024-02-18T09:00:00,Debit,Charlotte,Branch,62,Engineer,1,5756.18,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000664,ACU00024,5.00,2024-02-18T09:00:00,Debit,Colorado Springs,Branch,46,Engineer,1,3574.25,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000704,ACU00064,451.45,2024-02-18T09:00:00,Debit,Las Vegas,ATM,49,Doctor,1,6470.70,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000837,ACU00037,190.67,2024-02-18T13:00:00,Debit,Los Angeles,Branch,33,Engineer,1,7581.31,2024-02-17T22:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000861,ACU00061,276.59,2024-02-18T13:00:00,Debit,Omaha,ATM,41,Student,1,4678.59,2024-02-15T00:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000948,ACU00068,193.65,2024-02-18T13:00:00,Credit,Kansas City,Online,48,Retired,1,3490.31,2024-02-16T10:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000935,ACU00055,529.86,2024-02-18T17:00:00,Debit,Miami,Branch,59,Retired,1,3479.38,2024-02-17T08:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000138,AC_GROWTH_500,160.60,2024-02-18T19:00:00,Debit,San Jose,ATM,58,Engineer,2,5591.42,2024-02-17T00:00:00,USER_HISTORY_GROWTH,AC_GROWTH_500
TRANSACTIONSUSERGROWTH1000000017,AC_GROWTH_025,167.46,2024-02-19T01:00:00,Debit,San Jose,ATM,55,Engineer,1,1506.66,2024-02-17T02:00:00,USER_HISTORY_GROWTH,AC_GROWTH_025
TRANSACTIONSUSERGROWTH1000000914,ACU00034,527.86,2024-02-19T01:00:00,Debit,Sacramento,Online,36,Student,1,7049.71,2024-02-15T15:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000726,ACU00006,322.11,2024-02-19T02:00:00,Credit,Colorado Springs,ATM,50,Doctor,3,10248.33,2024-02-16T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000041,AC_GROWTH_100,5.00,2024-02-19T03:00:00,Credit,Fort Worth,ATM,40,Student,1,2979.40,2024-02-16T12:00:00,USER_HISTORY_GROWTH,AC_GROWTH_100
TRANSACTIONSUSERGROWTH1000000885,ACU00005,418.71,2024-02-19T06:00:00,Credit,Oklahoma City,ATM,59,Retired,1,2274.89,2024-02-17T16:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000665,ACU00025,269.99,2024-02-19T09:00:00,Debit,New York,Branch,37,Student,1,2305.17,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000679,ACU00039,194.11,2024-02-19T09:00:00,Debit,Oklahoma City,Branch,38,Student,1,3950.52,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000733,ACU00013,116.56,2024-02-19T13:00:00,Debit,Omaha,Branch,48,Student,1,7818.91,2024-02-16T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000715,ACU00075,669.27,2024-02-19T15:00:00,Debit,Raleigh,Branch,44,Student,1,1823.69,2024-02-17T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000858,ACU00058,304.08,2024-02-19T18:00:00,Debit,Tucson,Branch,41,Student,3,2321.18,2024-02-15T20:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000746,ACU00026,375.15,2024-02-19T19:00:00,Debit,Detroit,Branch,42,Engineer,1,4950.80,2024-02-16T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000716,ACU00076,5.00,2024-02-19T22:00:00,Debit,Indianapolis,ATM,31,Student,1,3447.29,2024-02-17T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000826,ACU00026,23.04,2024-02-20T05:00:00,Debit,Miami,Online,42,Engineer,1,1276.49,2024-02-19T19:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000042,AC_GROWTH_100,99.54,2024-02-20T09:00:00,Credit,Detroit,Online,40,Student,1,2310.09,2024-02-19T03:00:00,USER_HISTORY_GROWTH,AC_GROWTH_100
TRANSACTIONSUSERGROWTH1000000659,ACU00019,19.75,2024-02-20T09:00:00,Credit,Memphis,ATM,31,Student,1,4155.10,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000681,ACU00041,179.22,2024-02-20T09:00:00,Debit,Oklahoma City,ATM,66,Retired,1,5369.00,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000817,ACU00017,57.34,2024-02-20T09:00:00,Debit,Portland,ATM,38,Student,1,5027.35,2024-02-16T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000744,ACU00024,5.00,2024-02-20T10:00:00,Debit,Louisville,ATM,46,Engineer,2,3451.73,2024-02-18T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000770,ACU00050,300.09,2024-02-20T11:00:00,Debit,Houston,Online,54,Retired,1,5508.32,2024-02-17T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000928,ACU00048,334.01,2024-02-20T13:00:00,Debit,Los Angeles,Branch,52,Retired,1,7104.49,2024-02-17T15:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000931,ACU00051,652.00,2024-02-20T14:00:00,Debit,Denver,ATM,22,Student,2,1129.16,2024-02-17T00:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000759,ACU00039,313.01,2024-02-20T15:00:00,Debit,Las Vegas,Online,38,Student,1,4960.55,2024-02-19T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000728,ACU00008,121.10,2024-02-20T16:00:00,Credit,Jacksonville,Online,47,Engineer,3,3958.43,2024-02-17T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000018,AC_GROWTH_025,94.43,2024-02-20T18:00:00,Debit,San Jose,Branch,55,Engineer,1,2326.53,2024-02-19T01:00:00,USER_HISTORY_GROWTH,AC_GROWTH_025
TRANSACTIONSUSERGROWTH1000000806,ACU00006,470.89,2024-02-20T20:00:00,Credit,Colorado Springs,Branch,50,Doctor,1,6699.10,2024-02-19T02:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000910,ACU00030,486.63,2024-02-21T01:00:00,Credit,Portland,Online,51,Retired,1,7468.62,2024-02-18T06:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000897,ACU00017,466.72,2024-02-21T04:00:00,Debit,Virginia Beach,ATM,38,Student,1,4503.96,2024-02-20T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000139,AC_GROWTH_500,305.66,2024-02-21T05:00:00,Debit,Baltimore,ATM,58,Engineer,3,10068.39,2024-02-18T19:00:00,USER_HISTORY_GROWTH,AC_GROWTH_500
TRANSACTIONSUSERGROWTH1000000938,ACU00058,186.18,2024-02-21T06:00:00,Debit,Las Vegas,ATM,41,Student,2,4140.70,2024-02-19T18:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000839,ACU00039,428.28,2024-02-21T07:00:00,Debit,Nashville,Online,38,Student,1,4929.09,2024-02-20T15:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000644,ACU00004,250.76,2024-02-21T09:00:00,Debit,Colorado Springs,ATM,43,Engineer,1,4993.87,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000656,ACU00016,88.13,2024-02-21T09:00:00,Credit,Baltimore,Online,38,Student,1,4031.54,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000706,ACU00066,806.47,2024-02-21T09:00:00,Debit,El Paso,Online,43,Doctor,1,5615.73,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000761,ACU00041,214.02,2024-02-21T11:00:00,Debit,Fort Worth,Branch,66,Retired,1,6987.80,2024-02-20T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000813,ACU00013,243.62,2024-02-21T11:00:00,Debit,Omaha,Online,48,Student,2,4689.60,2024-02-19T13:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000900,ACU00020,123.87,2024-02-21T14:00:00,Debit,Louisville,Branch,46,Retired,1,3339.67,2024-02-17T22:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000850,ACU00050,20.56,2024-02-21T15:00:00,Debit,Seattle,Online,54,Retired,1,6118.28,2024-02-20T11:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000906,ACU00026,316.18,2024-02-21T15:00:00,Credit,Chicago,Branch,42,Engineer,1,4419.22,2024-02-20T05:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000919,ACU00039,175.46,2024-02-21T16:00:00,Debit,Oklahoma City,Online,38,Student,1,4201.97,2024-02-21T07:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000784,ACU00064,159.90,2024-02-21T17:00:00,Debit,Philadelphia,ATM,49,Doctor,1,5011.56,2024-02-18T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000796,ACU00076,496.02,2024-02-21T17:00:00,Debit,Memphis,ATM,31,Student,1,2409.12,2024-02-19T22:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000941,ACU00061,5.00,2024-02-21T18:00:00,Debit,Phoenix,ATM,41,Student,3,2579.45,2024-02-18T13:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000917,ACU00037,21.10,2024-02-21T20:00:00,Debit,Los Angeles,Branch,33,Engineer,1,6884.08,2024-02-18T13:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000841,ACU00041,303.22,2024-02-21T23:00:00,Debit,Colorado Springs,Branch,66,Retired,1,8740.86,2024-02-21T11:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000930,ACU00050,196.28,2024-02-22T01:00:00,Debit,Miami,Online,54,Retired,1,3876.15,2024-02-21T15:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000736,ACU00016,5.00,2024-02-22T04:00:00,Credit,Milwaukee,ATM,38,Student,1,4649.72,2024-02-21T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000732,ACU00012,49.72,2024-02-22T05:00:00,Debit,Colorado Springs,Branch,62,Engineer,1,4158.71,2024-02-18T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000893,ACU00013,10.00,2024-02-22T05:00:00,Debit,Milwaukee,Online,48,Student,1,8940.17,2024-02-21T11:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000990,ACU00030,441.13,2024-02-22T07:00:00,Credit,San Antonio,Branch,51,Retired,1,5318.73,2024-02-21T01:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000663,ACU00023,428.88,2024-02-22T09:00:00,Debit,Indianapolis,Online,39,Student,1,3550.63,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000696,ACU00056,114.15,2024-02-22T09:00:00,Credit,San Francisco,Branch,45,Student,1,3487.36,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000700,ACU00060,5.00,2024-02-22T09:00:00,Debit,Chicago,ATM,53,Doctor,1,8359.91,,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000043,AC_GROWTH_100,397.22,2024-02-22T10:00:00,Credit,Charlotte,Branch,40,Student,1,1774.03,2024-02-20T09:00:00,USER_HISTORY_GROWTH,AC_GROWTH_100
TRANSACTIONSUSERGROWTH1000000739,ACU00019,695.47,2024-02-22T11:00:00,Credit,Denver,ATM,31,Student,1,3304.38,2024-02-20T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000140,AC_GROWTH_500,404.56,2024-02-22T12:00:00,Debit,San Jose,Branch,58,Engineer,2,10118.23,2024-02-21T05:00:00,USER_HISTORY_GROWTH,AC_GROWTH_500
TRANSACTIONSUSERGROWTH1000000816,ACU00016,619.06,2024-02-22T15:00:00,Debit,Baltimore,Online,38,Student,1,5488.30,2024-02-22T04:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000019,AC_GROWTH_025,192.78,2024-02-22T16:00:00,Debit,San Jose,Branch,55,Engineer,1,2324.62,2024-02-20T18:00:00,USER_HISTORY_GROWTH,AC_GROWTH_025
TRANSACTIONSUSERGROWTH1000000876,ACU00076,29.49,2024-02-22T17:00:00,Credit,Washington,ATM,31,Student,1,2550.86,2024-02-21T17:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000973,ACU00013,125.04,2024-02-22T18:00:00,Debit,Milwaukee,Branch,48,Student,1,5739.85,2024-02-22T05:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000965,ACU00005,582.96,2024-02-22T20:00:00,Credit,Denver,Branch,59,Retired,1,2445.73,2024-02-19T06:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000724,ACU00004,630.59,2024-02-22T21:00:00,Debit,Tucson,Branch,43,Engineer,1,5171.70,2024-02-21T09:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000994,ACU00034,516.58,2024-02-22T21:00:00,Debit,Sacramento,ATM,36,Student,1,8629.51,2024-02-19T01:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000812,ACU00012,59.13,2024-02-23T00:00:00,Debit,Fresno,Branch,62,Engineer,2,4615.06,2024-02-22T05:00:00,BACKGROUND_NORMAL,filler
TRANSACTIONSUSERGROWTH1000000745,ACU00025,141.25,2024-02-23T07:00:00,Debit,San Diego,Branch,37,Student,1,1985.44,2024-02-19T09:00:00,BACKGROUND_NORMAL,filler
