TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate,ScenarioLabel,ScenarioRole
TRANSACTIONS20000BASELINE002872,ACB00650,504.67,2024-02-22T21:00:00,Debit,Detroit,ATM,59,Retired,1,5752.50,2024-02-18T21:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002873,ACB00651,387.52,2024-01-28T17:00:00,Debit,Detroit,ATM,26,Student,1,1597.96,2024-01-27T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002874,ACB00652,115.72,2024-01-24T06:00:00,Debit,Miami,Online,59,Engineer,1,7231.41,2024-01-21T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002875,ACB00653,217.85,2024-01-06T01:00:00,Debit,Portland,Online,47,Doctor,1,5929.22,2024-01-02T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002876,ACB00654,5.00,2024-02-10T08:00:00,Debit,Colorado Springs,ATM,57,Retired,3,4359.28,2024-02-06T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002877,ACB00655,45.40,2024-01-24T17:00:00,Debit,Boston,Branch,48,Engineer,1,5887.37,2024-01-24T04:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002878,ACB00656,301.56,2024-02-16T09:00:00,Debit,Sacramento,Online,26,Student,1,2369.75,2024-02-14T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002879,ACB00657,344.61,2024-02-05T01:00:00,Debit,Fresno,ATM,52,Retired,1,3404.07,2024-02-01T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002880,ACB00658,393.50,2024-02-01T22:00:00,Debit,Raleigh,ATM,42,Engineer,1,5376.96,2024-02-01T15:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002881,ACB00659,374.06,2024-01-13T18:00:00,Debit,Chicago,Branch,55,Retired,1,8830.30,2024-01-12T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002882,ACB00660,302.76,2024-02-13T03:00:00,Debit,Albuquerque,ATM,38,Student,1,2257.68,2024-02-12T15:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002883,ACB00661,689.79,2024-02-02T03:00:00,Debit,Albuquerque,Online,45,Student,1,1976.34,2024-01-31T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002884,ACB00662,187.50,2024-02-01T03:00:00,Debit,Jacksonville,Online,46,Student,1,5099.36,2024-01-28T23:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002885,ACB00663,336.57,2024-01-14T13:00:00,Debit,Fresno,Online,36,Student,1,5317.43,2024-01-14T05:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002886,ACB00664,312.15,2024-02-06T03:00:00,Credit,Baltimore,Branch,47,Student,2,8059.73,2024-02-04T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002887,ACB00665,285.55,2024-02-12T21:00:00,Debit,San Jose,ATM,51,Doctor,1,5647.75,2024-02-11T05:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002888,ACB00666,44.39,2024-02-15T01:00:00,Debit,Seattle,Online,32,Engineer,2,7199.18,2024-02-13T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002889,ACB00667,303.68,2024-02-09T05:00:00,Debit,Jacksonville,ATM,38,Student,1,4066.08,2024-02-07T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002890,ACB00668,380.38,2024-02-17T12:00:00,Debit,Boston,ATM,40,Student,1,1619.77,2024-02-17T02:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002891,ACB00669,196.33,2024-02-18T15:00:00,Credit,Memphis,Online,44,Engineer,2,4254.91,2024-02-15T21:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002892,ACB00670,36.82,2024-01-15T15:00:00,Debit,Kansas City,Online,39,Student,2,5916.06,2024-01-12T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002893,ACB00671,52.65,2024-01-08T18:00:00,Debit,Tucson,Online,33,Student,1,5063.99,2024-01-06T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002894,ACB00672,243.50,2024-01-16T08:00:00,Debit,Omaha,ATM,50,Retired,1,5402.40,2024-01-15T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002895,ACB00673,391.87,2024-01-10T22:00:00,Debit,Omaha,Online,43,Student,2,3866.77,2024-01-07T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002896,ACB00674,57.24,2024-01-29T14:00:00,Credit,San Francisco,Branch,38,Engineer,1,3898.38,2024-01-27T06:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002897,ACB00675,5.00,2024-01-20T02:00:00,Debit,Charlotte,Branch,57,Student,1,4779.86,2024-01-18T04:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002898,ACB00676,242.61,2024-02-04T13:00:00,Debit,Mesa,Branch,45,Student,1,4050.73,2024-02-01T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002899,ACB00677,341.78,2024-01-09T10:00:00,Debit,Boston,Online,50,Student,1,5556.21,2024-01-05T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002900,ACB00678,390.02,2024-01-06T07:00:00,Debit,Phoenix,Branch,35,Student,1,4447.05,2024-01-05T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002901,ACB00679,52.52,2024-01-22T23:00:00,Debit,Seattle,ATM,30,Engineer,1,1559.48,2024-01-18T23:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002902,ACB00680,627.22,2024-02-01T15:00:00,Debit,San Diego,ATM,49,Retired,2,1729.33,2024-01-31T03:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002903,ACB00681,5.00,2024-02-08T04:00:00,Credit,Omaha,Branch,47,Retired,2,4249.60,2024-02-05T04:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002904,ACB00682,589.81,2024-01-21T01:00:00,Debit,Oklahoma City,ATM,53,Retired,1,6087.78,2024-01-17T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002905,ACB00683,200.23,2024-01-24T15:00:00,Debit,Colorado Springs,Branch,50,Retired,1,4092.95,2024-01-22T23:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002906,ACB00684,179.17,2024-01-23T20:00:00,Credit,Seattle,Online,58,Retired,1,4865.98,2024-01-23T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002907,ACB00685,270.32,2024-01-30T00:00:00,Debit,Miami,Branch,55,Doctor,1,5092.96,2024-01-27T02:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002908,ACB00686,341.30,2024-01-20T22:00:00,Credit,Omaha,Branch,48,Engineer,1,3480.93,2024-01-17T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002909,ACB00687,313.39,2024-01-14T00:00:00,Debit,San Antonio,ATM,50,Student,2,4153.70,2024-01-10T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002910,ACB00688,353.35,2024-02-08T17:00:00,Debit,Tucson,Branch,41,Student,1,3576.37,2024-02-08T05:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002911,ACB00689,207.08,2024-01-24T08:00:00,Debit,Las Vegas,ATM,68,Retired,1,3013.66,2024-01-23T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002912,ACB00690,147.32,2024-01-10T08:00:00,Debit,Oklahoma City,Online,24,Student,1,4545.77,2024-01-07T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002913,ACB00691,857.50,2024-02-04T05:00:00,Debit,Louisville,Online,25,Student,1,4409.02,2024-02-01T04:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002914,ACB00692,28.53,2024-02-12T05:00:00,Credit,Virginia Beach,Online,48,Student,1,3734.08,2024-02-09T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002915,ACB00693,5.00,2024-01-30T12:00:00,Debit,Fort Worth,Branch,53,Retired,1,5487.18,2024-01-28T14:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002916,ACB00694,5.00,2024-02-08T11:00:00,Debit,Raleigh,Branch,50,Student,1,6538.54,2024-02-05T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002917,ACB00695,302.30,2024-01-21T23:00:00,Debit,Philadelphia,Branch,48,Student,1,3570.59,2024-01-18T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002918,ACB00696,438.36,2024-01-21T07:00:00,Debit,Philadelphia,Branch,40,Engineer,2,5547.70,2024-01-20T15:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002919,ACB00697,578.24,2024-01-30T09:00:00,Debit,San Jose,ATM,50,Doctor,1,5589.49,2024-01-28T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002920,ACB00698,534.97,2024-01-17T09:00:00,Debit,Boston,Online,25,Student,1,3525.74,2024-01-15T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002921,ACB00699,381.45,2024-02-16T23:00:00,Debit,Colorado Springs,ATM,39,Student,2,7136.43,2024-02-15T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002922,ACB00700,686.55,2024-01-07T08:00:00,Debit,Albuquerque,ATM,55,Retired,1,3834.30,2024-01-06T23:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002923,ACB00701,1152.70,2024-01-06T16:00:00,Debit,Raleigh,Branch,39,Engineer,1,9539.50,2024-01-05T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002924,ACB00702,482.60,2024-01-18T05:00:00,Debit,Kansas City,ATM,59,Doctor,2,6251.59,2024-01-15T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002925,ACB00703,141.35,2024-02-21T10:00:00,Debit,Nashville,ATM,57,Student,1,4439.30,2024-02-19T15:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002926,ACB00704,190.48,2024-02-15T04:00:00,Debit,Houston,Branch,35,Student,2,2601.61,2024-02-14T05:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002927,ACB00705,188.41,2024-01-19T22:00:00,Debit,Fresno,ATM,25,Student,1,813.31,2024-01-17T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002928,ACB00706,164.41,2024-02-05T01:00:00,Debit,Los Angeles,Online,54,Retired,1,7202.04,2024-02-02T23:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002929,ACB00707,171.79,2024-02-15T17:00:00,Debit,Austin,Branch,53,Doctor,1,6960.34,2024-02-13T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002930,ACB00708,303.41,2024-02-07T20:00:00,Debit,Fort Worth,ATM,39,Student,1,2580.81,2024-02-04T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002931,ACB00709,362.76,2024-02-07T12:00:00,Debit,Philadelphia,Online,49,Doctor,1,6664.17,2024-02-05T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002932,ACB00710,81.59,2024-01-20T10:00:00,Debit,Washington,Branch,21,Student,1,722.01,2024-01-18T02:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002933,ACB00711,550.69,2024-02-09T07:00:00,Credit,Portland,Branch,43,Student,1,3366.55,2024-02-05T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002934,ACB00712,265.75,2024-02-01T11:00:00,Credit,Charlotte,Online,40,Student,1,2627.38,2024-01-30T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002935,ACB00713,200.07,2024-01-22T04:00:00,Debit,Los Angeles,Online,46,Doctor,2,5500.79,2024-01-21T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002936,ACB00714,53.25,2024-01-09T13:00:00,Debit,Columbus,ATM,40,Engineer,1,274.82,2024-01-07T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002937,ACB00715,5.00,2024-01-29T21:00:00,Debit,Tucson,Branch,31,Student,3,4873.60,2024-01-26T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002938,ACB00716,276.20,2024-02-08T20:00:00,Debit,Memphis,Online,37,Engineer,1,6755.71,2024-02-07T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002939,ACB00717,620.00,2024-01-10T06:00:00,Debit,Columbus,Online,40,Student,1,4630.19,2024-01-06T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002940,ACB00718,514.77,2024-01-05T19:00:00,Debit,Jacksonville,Online,44,Student,2,6563.75,2024-01-04T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002941,ACB00719,5.00,2024-01-27T22:00:00,Credit,Detroit,Online,45,Doctor,1,11878.55,2024-01-25T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002942,ACB00720,69.24,2024-01-09T12:00:00,Debit,Denver,Online,46,Doctor,1,4862.91,2024-01-05T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002943,ACB00721,29.20,2024-01-26T19:00:00,Debit,Jacksonville,ATM,59,Retired,1,6185.01,2024-01-22T23:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002944,ACB00722,177.21,2024-02-13T06:00:00,Debit,Fresno,ATM,25,Student,1,635.66,2024-02-09T23:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002945,ACB00723,240.75,2024-01-30T14:00:00,Debit,Kansas City,Online,36,Engineer,1,7608.04,2024-01-29T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002946,ACB00724,407.93,2024-01-16T20:00:00,Debit,Washington,Online,43,Student,1,3925.29,2024-01-14T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002947,ACB00725,961.93,2024-02-05T08:00:00,Debit,Detroit,Online,48,Engineer,1,4540.74,2024-02-03T04:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002948,ACB00726,5.00,2024-01-07T00:00:00,Debit,Fort Worth,ATM,42,Engineer,1,5096.95,2024-01-03T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002949,ACB00727,339.17,2024-01-26T00:00:00,Credit,San Francisco,Branch,46,Student,1,6668.31,2024-01-24T06:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002950,ACB00728,551.55,2024-01-27T20:00:00,Debit,Virginia Beach,Branch,31,Student,2,3926.84,2024-01-24T14:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002951,ACB00729,41.41,2024-02-02T17:00:00,Debit,El Paso,Branch,42,Student,1,3814.76,2024-01-31T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002952,ACB00730,133.97,2024-02-05T05:00:00,Debit,Louisville,ATM,54,Engineer,1,6653.76,2024-02-02T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002953,ACB00731,135.02,2024-01-21T12:00:00,Debit,San Diego,Branch,54,Retired,1,3997.15,2024-01-20T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002954,ACB00732,5.00,2024-02-09T17:00:00,Debit,Indianapolis,Online,60,Retired,2,8021.35,2024-02-07T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002955,ACB00733,190.22,2024-01-04T06:00:00,Debit,Charlotte,Branch,44,Engineer,1,6831.72,2024-01-02T23:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002956,ACB00734,71.23,2024-01-15T03:00:00,Debit,Miami,Online,41,Engineer,1,7562.60,2024-01-14T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002957,ACB00735,172.10,2024-02-05T18:00:00,Debit,Los Angeles,ATM,40,Student,1,1719.13,2024-02-04T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002958,ACB00736,497.66,2024-02-14T11:00:00,Credit,Tucson,ATM,43,Student,1,8481.84,2024-02-12T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002959,ACB00737,96.62,2024-02-01T00:00:00,Debit,Omaha,Branch,66,Retired,1,6628.48,2024-01-30T22:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002960,ACB00738,113.52,2024-02-20T21:00:00,Debit,Columbus,Online,60,Doctor,1,11360.20,2024-02-18T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002961,ACB00739,508.57,2024-01-05T13:00:00,Credit,Indianapolis,ATM,46,Retired,1,2386.09,2024-01-04T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002962,ACB00740,65.29,2024-01-30T20:00:00,Credit,Colorado Springs,Branch,60,Retired,1,4028.60,2024-01-30T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002963,ACB00741,343.31,2024-01-06T06:00:00,Debit,Charlotte,Branch,48,Retired,1,3719.40,2024-01-04T02:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002964,ACB00742,110.11,2024-01-28T10:00:00,Credit,Charlotte,Branch,40,Student,1,9614.87,2024-01-27T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002965,ACB00743,102.86,2024-02-03T07:00:00,Debit,Colorado Springs,Branch,62,Engineer,1,3300.08,2024-01-30T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002966,ACB00744,540.70,2024-01-30T02:00:00,Credit,Boston,ATM,32,Student,2,2271.63,2024-01-29T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002967,ACB00745,137.01,2024-01-14T17:00:00,Debit,Boston,Branch,55,Doctor,1,8159.17,2024-01-11T15:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002968,ACB00746,41.73,2024-01-15T15:00:00,Credit,Kansas City,Branch,56,Retired,3,5237.68,2024-01-13T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002969,ACB00747,302.97,2024-02-05T07:00:00,Debit,Oklahoma City,ATM,51,Student,1,1868.60,2024-02-04T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002970,ACB00748,107.48,2024-02-02T20:00:00,Debit,Kansas City,Branch,44,Doctor,1,8740.77,2024-01-29T23:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002971,ACB00749,787.91,2024-02-06T00:00:00,Credit,Phoenix,Branch,41,Doctor,2,8535.58,2024-02-03T00:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002972,ACB00750,278.42,2024-01-29T20:00:00,Debit,Omaha,Branch,32,Student,1,1639.98,2024-01-27T05:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002973,ACB00751,57.90,2024-02-04T05:00:00,Credit,Raleigh,Online,41,Student,1,4956.22,2024-02-02T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002974,ACB00752,347.01,2024-01-28T14:00:00,Credit,Memphis,Online,48,Retired,1,5512.55,2024-01-26T21:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002975,ACB00753,1417.55,2024-01-10T14:00:00,Debit,Los Angeles,Online,46,Student,2,2568.91,2024-01-09T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002976,ACB00754,5.00,2024-01-27T11:00:00,Credit,Philadelphia,Branch,32,Student,1,5943.29,2024-01-23T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002977,ACB00755,364.23,2024-02-01T04:00:00,Debit,Los Angeles,Online,44,Engineer,1,6745.04,2024-01-29T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002978,ACB00756,315.24,2024-02-02T02:00:00,Debit,Denver,ATM,42,Student,3,5357.21,2024-02-01T14:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002979,ACB00757,36.07,2024-02-11T14:00:00,Debit,Denver,Branch,40,Student,1,3981.21,2024-02-09T03:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002980,ACB00758,133.37,2024-02-08T10:00:00,Debit,Indianapolis,ATM,35,Doctor,1,7883.39,2024-02-06T06:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002981,ACB00759,97.09,2024-01-30T12:00:00,Debit,Jacksonville,Online,55,Retired,1,1943.02,2024-01-28T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002982,ACB00760,100.52,2024-02-08T19:00:00,Credit,Houston,Branch,51,Engineer,1,8391.38,2024-02-05T13:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002983,ACB00761,109.22,2024-01-20T15:00:00,Debit,Houston,Online,45,Student,1,4693.53,2024-01-16T18:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002984,ACB00762,203.82,2024-02-02T13:00:00,Debit,Los Angeles,ATM,45,Student,1,3808.83,2024-01-31T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002985,ACB00763,495.76,2024-01-18T22:00:00,Credit,Miami,ATM,62,Retired,2,3932.49,2024-01-16T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002986,ACB00764,904.75,2024-02-07T00:00:00,Debit,Dallas,Online,43,Student,1,5307.72,2024-02-04T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002987,ACB00765,206.47,2024-02-03T04:00:00,Debit,Houston,ATM,36,Doctor,1,6770.91,2024-02-01T02:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002988,ACB00766,89.54,2024-01-23T10:00:00,Debit,Mesa,ATM,42,Doctor,1,4250.57,2024-01-22T15:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002989,ACB00767,152.17,2024-02-01T18:00:00,Debit,Colorado Springs,ATM,38,Engineer,1,8019.58,2024-01-31T02:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002990,ACB00768,223.19,2024-02-05T03:00:00,Debit,Jacksonville,Online,47,Student,1,6438.56,2024-02-02T08:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002991,ACB00769,77.82,2024-01-10T16:00:00,Debit,New York,Branch,62,Doctor,1,6165.51,2024-01-08T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002992,ACB00770,5.00,2024-02-05T18:00:00,Debit,Atlanta,Branch,30,Engineer,1,4125.71,2024-02-03T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002993,ACB00771,57.81,2024-01-15T20:00:00,Debit,Charlotte,ATM,59,Engineer,1,8078.39,2024-01-13T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002994,ACB00772,261.63,2024-01-07T16:00:00,Credit,San Jose,Branch,42,Engineer,2,11790.67,2024-01-06T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002995,ACB00773,528.43,2024-02-18T13:00:00,Credit,Albuquerque,Branch,39,Student,1,3211.61,2024-02-16T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002996,ACB00774,97.55,2024-02-02T04:00:00,Debit,Jacksonville,Branch,49,Engineer,1,4809.34,2024-01-29T11:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002997,ACB00775,193.16,2024-01-24T00:00:00,Debit,Phoenix,ATM,42,Doctor,1,7966.27,2024-01-23T12:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002998,ACB00776,77.37,2024-02-06T12:00:00,Debit,Mesa,Online,36,Engineer,1,9442.95,2024-02-03T19:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE002999,ACB00777,386.27,2024-01-20T10:00:00,Debit,Baltimore,Branch,24,Student,1,962.35,2024-01-16T17:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE003000,ACB00778,121.28,2024-01-19T17:00:00,Credit,Columbus,Online,51,Engineer,1,6782.15,2024-01-16T14:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE003001,ACB00779,257.69,2024-01-09T07:00:00,Debit,Fort Worth,Online,45,Doctor,1,4214.51,2024-01-06T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE003002,ACB00780,601.90,2024-02-10T13:00:00,Credit,Jacksonville,Online,47,Doctor,1,5410.99,2024-02-06T20:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE003003,ACB00781,298.36,2024-01-24T05:00:00,Debit,Milwaukee,Online,45,Student,1,3984.15,2024-01-21T16:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE003004,ACB00782,5.00,2024-01-03T21:00:00,Debit,Tucson,Branch,62,Retired,2,3851.26,2024-01-03T07:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE003005,ACB00783,283.70,2024-01-17T11:00:00,Debit,Miami,ATM,59,Retired,2,2277.63,2024-01-14T23:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE003006,ACB00784,321.42,2024-01-14T15:00:00,Debit,Portland,Branch,50,Retired,3,4541.37,2024-01-11T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE003007,ACB00785,163.25,2024-01-15T08:00:00,Debit,Denver,Online,31,Student,1,5538.45,2024-01-12T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE003008,ACB00786,446.16,2024-01-07T02:00:00,Debit,Miami,Online,54,Engineer,2,6351.10,2024-01-05T10:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE003009,ACB00787,182.26,2024-01-06T06:00:00,Debit,Austin,ATM,41,Doctor,1,5577.01,2024-01-05T09:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE003010,ACB00788,242.71,2024-01-10T18:00:00,Credit,Fresno,Branch,35,Student,1,4082.65,2024-01-10T01:00:00,BASELINE_NORMAL,overall_volume
TRANSACTIONS20000BASELINE003011,ACB00789,82.68,2024-01-30T12:00:00,Debit,Miami,ATM,42,Doctor,1,7191.91,2024-01-27T02:00:00,BASELINE_NORMAL,overall_volume
